sample_entropy,shannon_entropy,rms,zero_crossing_rate,Label
1.321851911579774,0.701455908162747,1.215872993846939e-05,0.3236979166666666,1
1.230661319471502,0.6944649769557554,1.107317120165607e-05,0.3811631944444445,1
1.105366970387486,0.7210813237949139,7.49317593647283e-06,0.2380208333333333,0
0.8981517185231774,0.6671558315845465,9.057036359092052e-06,0.16328125,1
0.7262973203864818,0.5863106717872464,9.678425336997024e-06,0.1704861111111111,0
1.2982788465935,0.7899837294631946,4.751979950433109e-06,0.2697916666666667,0
0.2591197986687435,0.355854556166445,2.163784724171766e-05,0.1951388888888889,0
1.3569495873229,0.719075383563088,7.934933275407113e-06,0.2105902777777778,1
0.5543206471928341,0.4429384347120124,1.547649809024196e-05,0.11875,0
0.7830308199764022,0.5935294102252743,1.317287898274261e-05,0.1881944444444444,0
1.56318901457726,0.7126653646255161,4.612755837293731e-06,0.2854166666666667,0
1.381269056383616,0.7781957965474431,1.138910717262043e-05,0.2833333333333333,1
1.621808027211811,0.8361585299385412,3.967130772661888e-06,0.2461805555555556,0
0.9578689148318786,0.5971620760259069,1.828350768671964e-05,0.18046875,1
1.45416248686955,0.5065060961818426,7.82859783629506e-06,0.2098090277777778,1
0.6435385550597666,0.5897580381785797,1.729176381407421e-05,0.2176215277777778,1
1.740347762106974,0.7913032438787789,8.485035203004473e-06,0.3511284722222222,1
1.580934761479838,0.7861614811598313,2.892276966481424e-06,0.2048611111111111,0
1.889681529940008,0.802016794216004,4.061229493834391e-06,0.3373263888888889,0
1.415273261491792,0.7612622290141619,4.8204980641855e-06,0.1813368055555556,0
0.9908239986979288,0.6707709027428644,1.025723644993169e-05,0.1678819444444444,1
1.518050807481593,0.7410488607485978,3.248400569138629e-06,0.2723090277777778,0
0.7980510287935737,0.5554908176655576,1.615233085501241e-05,0.2071180555555556,1
1.955345327280116,0.8643983183983109,5.509277164326804e-06,0.4206597222222222,1
1.378530955344185,0.7059145085908588,5.029567117896594e-06,0.2408854166666667,1
1.152009248660351,0.5799637657182686,6.998980032871592e-06,0.1493923611111111,1
0.9978564586057256,0.6891620621635283,7.031640351514898e-06,0.2095486111111111,0
1.006251677030977,0.540200455978882,1.713676974176601e-05,0.2657986111111111,1
1.251918879353184,0.7655972126641182,6.05123249570552e-06,0.3067708333333333,1
1.499217055176464,0.8486311618508305,4.699179012824831e-06,0.3017361111111111,0
0.7970596596751093,0.577655347248495,1.21514311479807e-05,0.1965277777777778,1
1.093580813356378,0.5625895846292694,3.218239239120449e-06,0.1261284722222222,0
0.5314310533888558,0.5645465711113841,1.073995004921024e-05,0.1984375,0
1.078435263269491,0.7183991066120876,7.466332986152897e-06,0.2652777777777778,0
1.306790380650346,0.758299851091269,6.491056656838743e-06,0.1792534722222222,1
0.2261882211450143,0.3991605094497772,3.755334464377142e-05,0.0383680555555555,1
0.9673758995093132,0.6315204460169854,1.809573418842517e-05,0.2412326388888889,1
1.34568955847488,0.7389647772332307,4.981023617330517e-06,0.2355034722222222,1
1.278304829693633,0.7331517508282197,1.063261546265765e-05,0.1883680555555556,1
1.323022417162453,0.5406651535430158,1.058370428914979e-05,0.2951388888888889,1
0.7637505228375566,0.5276695672690601,7.965205959662974e-06,0.0936631944444444,1
0.8541840879696254,0.5780400196998841,6.751532895692052e-06,0.2268229166666667,0
1.490858467253365,0.8096914218020611,3.024268488426388e-06,0.2629340277777778,0
1.486755782087973,0.8472115398637116,7.117345965982209e-06,0.2875,1
1.188504405028031,0.6909056811576058,6.377980815922459e-06,0.1859375,1
1.437797424488359,0.7892602752016187,6.749392687447877e-06,0.2105902777777778,1
1.286102395919146,0.7202470481923813,9.672625017223102e-06,0.1611111111111111,0
0.6076375733737219,0.5206587619423075,1.648900290313534e-05,0.3713541666666667,1
1.658146455175627,0.8419943870408935,3.552282580257077e-06,0.2491319444444444,0
0.3292004759456856,0.4531242515719758,3.827043502097421e-05,0.11015625,0
1.454599799849536,0.674719698636956,4.934254155817822e-06,0.2881076388888889,0
1.548355050573223,0.8027341839447194,2.213867876461787e-06,0.2555555555555555,0
1.534094780947423,0.7379743154897923,3.718564103605848e-06,0.2259548611111111,1
1.589685429540384,0.8133358357632711,4.226380823627385e-06,0.2549479166666667,0
1.333058673188703,0.7127171295616025,7.423978643832458e-06,0.1880208333333333,0
1.260743388891166,0.7141882969603184,8.195179197939941e-06,0.1719618055555556,0
0.6418404627380221,0.4908824232139639,1.26234501381081e-05,0.2276909722222222,0
1.167939317610889,0.6958722480183466,7.022476060980858e-06,0.1749131944444444,0
0.5046888896938775,0.3923577982422075,1.779439941497034e-05,0.1103298611111111,0
1.193594456052157,0.7351815879731608,6.681203888647659e-06,0.2603298611111111,0
1.619361080019077,0.6373193901485413,4.35352659928961e-06,0.2722222222222222,1
0.9699551245520316,0.6250767730288602,6.971446432308868e-06,0.2074652777777778,1
0.2523691379673612,0.3792648113041247,3.21131955392405e-05,0.0504340277777777,1
1.937445367861218,0.8580084516365112,5.782138624264588e-06,0.3963541666666667,1
1.343729988253932,0.6368101929484351,5.094382622185583e-06,0.2150173611111111,1
1.424908688940618,0.7114307923890152,1.770868935541265e-06,0.2095486111111111,0
0.8201446835419243,0.4648446097142531,9.291847195158891e-06,0.1453993055555556,0
0.9675684142029802,0.6447230561990382,5.806678319807798e-06,0.1381944444444445,0
1.635424740909742,0.8462392377425407,3.203830609076987e-06,0.2828993055555555,0
0.8891264124512721,0.6523019958251359,1.616932953873443e-05,0.0927083333333333,0
0.3209247348913103,0.4681371035901935,4.167890245430668e-05,0.1121527777777778,1
0.6208362710672034,0.6033840025402459,1.614844875158775e-05,0.1736111111111111,0
1.214396157791091,0.6927984536627614,7.707862768310546e-06,0.1732638888888889,1
0.9252083441971576,0.7626106852551195,8.26565947911579e-06,0.3112847222222222,1
1.690250471954341,0.8381454087860382,3.623941425351081e-06,0.3519097222222222,1
2.022017009205911,0.8882353621554411,4.371875762761581e-06,0.4099826388888889,0
0.7632813705276897,0.4012512252442875,1.270966138517449e-05,0.1131076388888889,0
0.703713742384715,0.56046050196196,1.195281261545166e-05,0.2841145833333333,0
1.537267362724776,0.8760379354491046,3.892487664897026e-06,0.315625,0
0.8688851512594197,0.6129092524926656,1.060952387607684e-05,0.3263020833333333,0
1.477272295470583,0.7875805645401603,7.564796618246793e-06,0.2394097222222222,1
0.7557948025968521,0.6242195435723058,1.141923634532901e-05,0.165625,1
1.770118636145009,0.7882242587022091,7.462572753648212e-06,0.3958333333333333,1
1.09532247677523,0.5443621418725998,6.270878583051917e-06,0.2061631944444444,1
1.74612984164896,0.704702226919594,4.948623861923229e-06,0.3181423611111111,0
1.95829592394112,0.8377714352519859,4.828850266188163e-06,0.51171875,1
0.3534904494586796,0.5700838969985222,4.879784309427422e-05,0.1171006944444444,1
0.4439884367227416,0.6190222333492046,3.342725312072604e-05,0.2926215277777778,1
1.473432026228868,0.8320611469794172,3.484692804420538e-06,0.2681423611111111,0
1.436437417102118,0.4834579532801143,8.089397785569617e-06,0.1730902777777778,1
1.138120719753751,0.6321985255552653,1.023984155761173e-05,0.1518229166666667,1
1.291826357002415,0.7497013024508168,7.51257372903545e-06,0.2285590277777778,0
1.655182615299217,0.686811507693953,5.659996893410432e-06,0.3138888888888889,0
1.825022211011973,0.7638889900098409,4.002964050629386e-06,0.4186631944444444,0
0.3312949810714708,0.4063263611250118,2.033030799315279e-05,0.0623263888888888,1
1.828540961553487,0.915513530674836,3.554542869313639e-06,0.3196180555555556,1
1.265743565895309,0.7365019816499472,6.449338246008227e-06,0.2121527777777778,0
1.115302523446962,0.6099619655069506,1.505645291139722e-05,0.3059027777777778,1
1.155036268925375,0.6161579169740079,1.648991651588685e-05,0.3080729166666666,1
1.573022999950912,0.8754202169665645,3.181482878999586e-06,0.2997395833333333,1
1.090423826326013,0.5408294398196679,6.649163339678475e-06,0.2274305555555556,0
1.208104923598095,0.5886624009891372,9.466245498759414e-06,0.2550347222222222,1
0.7770709577066709,0.4394526517804623,1.241534904948713e-05,0.1110243055555555,0
1.286741963177524,0.6540413249669017,7.303824988644077e-06,0.2506944444444444,1
0.5897782598554236,0.3874233862322546,1.640465861116541e-05,0.1012152777777778,0
0.5746411319654253,0.6603085379061187,1.350689459706423e-05,0.1828125,0
1.377436705109505,0.7797713696564468,7.42049687204917e-06,0.2271701388888889,1
1.837161868741638,0.8104650948295533,3.373508137932672e-06,0.3567708333333333,0
1.249363541168362,0.6717665567873511,9.301184379858328e-06,0.2255208333333333,1
1.019114846831721,0.6784562463301744,5.823872281621259e-06,0.2363715277777778,0
1.316373954230333,0.4668904958313523,8.446518351017716e-06,0.1607638888888889,1
1.984904731891263,0.8828144107366451,4.131359923138988e-06,0.3819444444444444,1
1.055959090259632,0.6440629772519263,8.384842131099846e-06,0.3436631944444444,0
1.451317999930181,0.7327528456599656,1.748322262910974e-06,0.2032986111111111,0
2.023459197325034,0.8495413808431777,4.761568437512183e-06,0.4949652777777778,1
1.789548901254059,0.8098831254330745,4.720017084786212e-06,0.3046875,1
1.376486194180118,0.7046182854153407,6.830704770233985e-06,0.1989583333333333,0
0.2156521161918983,0.6994700611547335,3.033288593200152e-05,0.1227430555555555,0
0.3184690367926062,0.4150950874849899,3.881645269265257e-05,0.0545138888888888,1
1.526893158564989,0.8216959958017727,4.847668544360154e-06,0.2721354166666667,0
1.454446572571581,0.7885972993625461,4.409336763484344e-06,0.2573784722222222,0
0.721972344034293,0.4114941837649281,1.686224457328235e-05,0.2029513888888889,1
0.0362882426908665,0.706309796414901,8.759515585758887e-05,0.2849826388888889,1
1.690566209371585,0.7728914573836567,3.944738882921012e-06,0.2733506944444444,0
1.693231252439591,0.9036139342285804,3.419915597492122e-06,0.2940972222222222,0
0.8497490483942863,0.5847731175475321,1.404430132852482e-05,0.1752604166666667,1
1.179746317484937,0.750361070537381,5.925703026162952e-06,0.2384548611111111,1
1.618591807124104,0.7217766727952293,6.924923290010448e-06,0.4707465277777778,1
0.63728245587091,0.6666942161721479,1.391643450331356e-05,0.16171875,0
0.7579230028864243,0.4573177851822405,1.206943646524751e-05,0.1290798611111111,0
1.170026933302148,0.6217374683309868,1.00583999162622e-05,0.1611979166666667,1
0.5061109613795267,0.4958220579985229,1.686061451518181e-05,0.1940972222222222,1
1.369249051414317,0.787104907047881,5.471402295557609e-06,0.246875,0
1.20449522463403,0.6823862817519376,8.792041654344016e-06,0.2432291666666667,0
0.4642480769246942,0.6267266988059245,1.589669221898192e-05,0.1144097222222222,0
0.9301956320564936,0.4743921143782967,1.51960387935892e-05,0.3280381944444444,1
1.558478288833205,0.8001048041354055,2.381635442135028e-06,0.2580729166666667,0
1.294521176984705,0.6842668877492292,3.673704409570523e-06,0.2008680555555556,0
0.915371642661785,0.6023500750874934,1.211507730175162e-05,0.2186631944444444,0
1.013981859071164,0.772029818542625,7.494931218995531e-06,0.2672743055555555,0
0.8386660593286612,0.6666664136833247,1.538154835553999e-05,0.1769965277777778,1
0.4168712231299777,0.4779819211355372,8.52423615773613e-06,0.19375,0
1.068228947383266,0.5939350703179067,5.313343030711514e-06,0.2479166666666667,1
1.408525314832616,0.7816087533700905,4.866188250192606e-06,0.2423611111111111,0
1.595508570100342,0.8251239764072222,1.862810670803038e-06,0.2427951388888889,0
1.002685390645702,0.6296963148471556,1.233362252607889e-05,0.1237847222222222,1
1.485097275473475,0.7720762210413677,6.257945895405986e-06,0.25390625,1
0.5755935750277268,0.6252164954074327,1.859404574878196e-05,0.1533854166666667,0
0.4244799953501373,0.4391790090062665,1.276021418902969e-05,0.0891493055555555,0
0.5972615795782146,0.7042377706383948,1.570066552303741e-05,0.1487847222222222,0
1.133814809105409,0.5400282709765871,1.113990181656656e-05,0.3240451388888889,1
0.7619475763466669,0.5823551086713594,1.363228477500662e-05,0.2368923611111111,0
1.812782488021282,0.8433641245882199,6.594190693043637e-06,0.3732638888888889,1
0.3477217036892288,0.4335442411492251,2.759722596017825e-05,0.1573784722222222,0
1.627096494013188,0.7607736601193555,9.467499033278348e-06,0.2918402777777778,0
1.966887489897292,0.7423235789528269,4.485680653495951e-06,0.3816840277777778,0
1.756425890789982,0.8894802992976164,3.384620719358233e-06,0.4237847222222222,1
0.5687591992513531,0.4183746432907042,1.421617130723582e-05,0.0796006944444444,1
1.481269496932153,0.6422724694220274,5.011831655481214e-06,0.2592881944444445,1
0.7655423599886275,0.4941012613541147,9.40493408946609e-06,0.1263020833333333,1
0.2806025470614384,0.4196447382634502,4.739496842086737e-05,0.0440972222222222,1
0.2519821330306585,0.3994858152947723,3.510555040982182e-05,0.0504340277777777,1
1.400281331631782,0.800081425117052,4.177438977230958e-06,0.2553819444444445,0
1.694111628896467,0.8592154879305737,4.041056057326774e-06,0.2909722222222222,0
1.221676172447465,0.6786842933127233,3.954277343862317e-06,0.1581597222222222,0
1.481702038898434,0.6644320178525502,3.380622570199201e-06,0.2336805555555556,1
0.8245509228351201,0.5855935091872784,1.094272419000263e-05,0.2350694444444444,0
0.9234962806298096,0.6143166018376441,6.631331935903459e-06,0.2022569444444444,0
1.632026951789771,0.86498468144277,3.49838834534025e-06,0.2984375,0
1.564861253829508,0.8335196753624843,1.671168223415651e-06,0.2321180555555556,0
0.5337149782574476,0.4979301756607031,1.117879578118893e-05,0.0914930555555555,0
1.240886576032497,0.6732401497207126,7.624347500908728e-06,0.1725694444444444,1
1.420900124208982,0.6208809600537577,8.233401189475522e-06,0.31171875,1
1.144520213295024,0.6885323267134746,7.482406564613374e-06,0.16171875,0
0.4306238751877675,0.540289911657778,3.058634959123282e-05,0.11328125,0
0.3876871943640194,0.6497598343122835,2.995866761891391e-05,0.1239583333333333,1
0.2994183979508969,0.8097967819114313,4.605124781708664e-05,0.1347222222222222,1
1.093339068469384,0.6413126249833907,5.737184498221545e-06,0.1941840277777778,0
1.576338747764128,0.7605726701962252,7.040562104781054e-06,0.3786458333333333,1
0.9054397341764706,0.6277380416757421,5.812285188825128e-06,0.2019965277777778,0
1.607915238320328,0.6922263138999111,8.377029026722445e-06,0.4058159722222222,1
1.08892064747933,0.6994007929253938,8.88241203380218e-06,0.1447916666666667,0
0.8902301105699305,0.4974829328740916,1.097921847013853e-05,0.15859375,0
0.2057474111590909,0.4290453619609642,2.268858099948224e-05,0.1247395833333333,0
1.460491724765073,0.8329495947959694,4.4366013344289e-06,0.2519097222222222,0
0.8237347020930603,0.6371205992027011,1.243683553258226e-05,0.1680555555555556,1
1.729333129176063,0.91141174311147,4.821439377372844e-06,0.3579861111111111,0
1.781202314620823,0.8913561860885302,3.231915565766428e-06,0.3006076388888889,0
1.104840878106196,0.7024354389129845,7.911008618035745e-06,0.1649305555555556,0
1.268099523316005,0.5887314260246911,6.126498450156645e-06,0.2200520833333333,1
1.798362832897269,0.8322903489859683,7.149560073076333e-06,0.4229166666666667,1
1.679496188284679,0.8594506631346956,4.317639174668489e-06,0.3514756944444444,1
0.5321763276921986,0.4238145062686377,1.857104215974988e-05,0.1184895833333333,1
1.084410068907052,0.659743616506572,9.45051551262093e-06,0.1385416666666667,0
1.259688429956251,0.6603026090953099,8.628098957328891e-06,0.2859375,1
2.024048367714936,0.8833213021773729,5.339885732637435e-06,0.4254340277777778,1
1.715028198279906,0.5793519459160255,5.364211513838673e-06,0.2816840277777778,0
1.940936282340021,0.8305089239060643,3.657683564437237e-06,0.36953125,1
1.40308127226281,0.8069442028503729,5.906413345437366e-06,0.2078125,1
2.07551379553011,0.8241166470596023,4.358679164423528e-06,0.3962673611111111,1
1.446042731155652,0.859980084398531,3.822377399040259e-06,0.3217881944444445,1
1.273539971209766,0.7003368670044644,7.885720429347072e-06,0.2776041666666667,0
0.8053749651611732,0.5116817018246335,1.570424957185136e-05,0.2435763888888889,1
1.364784513276603,0.7915319225606602,5.788749874786101e-06,0.3183159722222222,0
1.237803881426331,0.694016125512725,1.108639052459914e-05,0.2770833333333333,1
1.260465973110581,0.6281285082017838,4.07949343624348e-06,0.1592881944444444,0
1.490291019188003,0.8169486653660292,6.77637090990235e-06,0.2369791666666667,1
1.063972211157401,0.6971898555434667,8.343938666408095e-06,0.2078125,1
1.729429840707756,0.656007783967539,5.402872991555935e-06,0.4008680555555555,0
0.9824164461769886,0.5966814827579444,6.515625658572736e-06,0.1940972222222222,1
1.481079037928725,0.782915143335514,5.334541535828117e-06,0.25234375,0
1.542516693776216,0.7521504225527336,7.34085516928363e-06,0.4355034722222222,1
1.173103867500066,0.6965750066551832,9.024803665846029e-06,0.2381076388888889,1
0.7382635188093031,0.667075189048649,1.204909355574011e-05,0.1388888888888889,1
1.522461359737297,0.7786682426814227,4.962886618279195e-06,0.2441840277777778,1
1.147226623580228,0.6760109546341473,6.24545773799793e-06,0.1811631944444445,1
0.3368143643894673,0.4729854884380912,3.141935987437334e-05,0.2245659722222222,1
1.501651682371462,0.8316776868241409,3.520309225287608e-06,0.2535590277777778,0
1.243926077029637,0.8077457038256856,4.498325925738007e-06,0.2649305555555556,1
1.41122762282712,0.7623147391939591,4.847253460706859e-06,0.1953125,0
0.9091510961627832,0.619015930310813,6.00221468077171e-06,0.2048611111111111,0
0.8739219389066508,0.616902416849092,1.128773680018417e-05,0.22890625,0
0.906339392243808,0.7055986770388432,1.009104780060134e-05,0.3223090277777778,1
1.51765839002135,0.5637056497430246,5.83662309264054e-06,0.2346354166666667,0
1.234825469760586,0.4719547492491415,1.145261407862036e-05,0.2529513888888889,1
1.229964270040645,0.6640505001336479,5.537559967852321e-06,0.2796875,1
0.897438576216901,0.6524140718106108,1.286585720112306e-05,0.1006944444444444,0
1.289190273539949,0.7453311354132119,5.340280489037048e-06,0.2298611111111111,0
0.6893639289608866,0.5217203917695116,1.502952975596209e-05,0.1490451388888889,1
1.492590889633121,0.7900889928335483,4.249209189515814e-06,0.2376736111111111,0
1.445637375394146,0.8264355513797111,6.261571734166594e-06,0.2880208333333333,0
1.13497681275604,0.6987848763791622,1.497568550262988e-05,0.2411458333333333,1
0.8853249114823736,0.5284938569003629,1.805444839339413e-05,0.2006944444444445,1
1.307662451088768,0.8085951673751325,6.551445324500354e-06,0.2769965277777778,1
1.980035588051241,0.7503449412488234,4.227494729453781e-06,0.3753472222222222,0
1.739906496767978,0.7079095323199343,4.738332729814803e-06,0.2615451388888889,1
1.829156566143658,0.825509687339205,4.109339175609713e-06,0.3295138888888889,0
0.5225734905127633,0.4560599847624479,2.233511181127104e-05,0.1952256944444444,1
1.548210816599555,0.7364951797130103,5.53593893908304e-06,0.3222222222222222,0
1.516417815328946,0.7910464173639253,3.48589872051171e-06,0.19296875,0
0.7467350415366789,0.5402251263820247,1.038985585573906e-05,0.2204861111111111,1
1.136398785515351,0.7112739051667436,6.78298441219519e-06,0.2126736111111111,1
1.433049891498583,0.8211115831564366,1.069194666372855e-05,0.2964409722222222,1
0.6152325775694762,0.5868224090285942,1.436283428275455e-05,0.1428819444444444,1
1.149586823791288,0.6801020493705213,6.500978394609056e-06,0.2214409722222222,0
1.43314988656182,0.8150992461584361,5.042793398022624e-06,0.2774305555555556,0
1.496426177319154,0.7691221731216198,7.253769893381833e-06,0.3743055555555556,1
0.614138028916496,0.464976079228285,1.659709262390817e-05,0.1824652777777778,0
1.482898752935478,0.706544610335756,5.418965675707198e-06,0.1948784722222222,1
1.127129800027179,0.7058789254795917,5.146022162621964e-06,0.2408854166666667,1
1.395685502548394,0.6126446961995807,5.40985805220227e-06,0.21953125,1
1.519854112640895,0.7279098353180747,3.212783260941293e-06,0.2069444444444444,0
1.993726316661246,0.8785792340974811,5.0175251823299e-06,0.4869791666666667,1
1.253985725829235,0.6410682989718416,6.304657703048871e-06,0.3071180555555555,1
1.951970649457481,0.8210655105787441,3.652670768199965e-06,0.4589409722222222,0
0.369309053452229,0.3719476176199821,1.894487795513188e-05,0.0870659722222222,0
1.457074812760948,0.821620471431942,4.979384278213721e-06,0.2606770833333333,0
1.140232875387845,0.6810307382775793,8.108955314300366e-06,0.3467881944444444,1
0.97062601736614,0.6292949795992223,9.891075309417725e-06,0.1828125,1
1.251439237198161,0.7589576388478325,4.682917337731528e-06,0.23203125,1
1.216917821470795,0.6593761685699304,5.476341474186598e-06,0.2109375,0
1.6136234179278,0.8571284441938066,4.905383209118409e-06,0.2842013888888889,1
1.216985088087126,0.6672135958523481,6.249726696582939e-06,0.1763888888888889,1
0.396625093078004,0.5617546170613167,2.848332590688569e-05,0.16640625,1
2.022209397560234,0.8886135226609188,4.6528507985109e-06,0.4407986111111111,1
1.294832302384659,0.7499385437187283,8.53041218971977e-06,0.1673611111111111,1
0.810874254597283,0.4469496194769481,1.117281372368999e-05,0.1564236111111111,0
1.592951656855304,0.7679449975047505,2.760819561551645e-06,0.2200520833333333,0
1.225203602372455,0.7896731664319748,5.535556008099296e-06,0.2274305555555556,0
0.8953393170719122,0.6587085344615422,8.071033988895846e-06,0.2182291666666667,1
1.443947745161772,0.5418550789361474,4.670953281522087e-06,0.2595486111111111,1
1.114864513093417,0.6127866550689,1.657447060315636e-05,0.2654513888888889,1
1.564384946998384,0.8141268770242783,6.025530071104679e-06,0.2638888888888889,1
0.7656047514025247,0.58649205199091,1.144476272755917e-05,0.1982638888888889,1
1.313508918708817,0.6718354173451371,3.894366711033749e-06,0.1762152777777778,0
0.6535988655103387,0.5627886465951805,1.384961400084448e-05,0.2149305555555556,0
1.385022742755094,0.7326881650234954,6.875773678198704e-06,0.2234375,0
1.026660958795378,0.5742043982285967,5.261026686032634e-06,0.1572048611111111,0
1.290976662014212,0.8331465813303024,5.248155346204465e-06,0.2833333333333333,0
1.974928964106647,0.9035336067929114,2.954104131444618e-06,0.4730902777777778,1
0.9859657338316298,0.563697296502455,8.049895757889062e-06,0.1803819444444444,1
1.590072251002574,0.8413698549431136,4.188554084907782e-06,0.2708333333333333,0
0.4849498886126066,0.5235943537540566,1.383986518590157e-05,0.1931423611111111,0
1.752587367611888,0.6656767693778293,4.77574470294044e-06,0.3967881944444445,0
1.720020688680055,0.8521872672243688,4.119964880010048e-06,0.2770833333333333,0
1.810500146238709,0.909489854733733,5.495438653119664e-06,0.3701388888888889,0
1.722319896629879,0.9257165713143094,4.21526711080429e-06,0.3544270833333333,1
1.270849585867696,0.6023723331868596,1.383101420744595e-05,0.2706597222222222,1
0.993988345783804,0.6478849318437053,5.969199706151318e-06,0.1872395833333333,0
1.984447592388471,0.8366215146663294,3.526751620237033e-06,0.4633680555555555,0
1.15390115390798,0.5708424161140245,4.284541829713897e-06,0.1499131944444445,0
0.607669168886048,0.6007687393806551,2.626672100223342e-05,0.1550347222222222,1
1.578502602766991,0.8268113036719512,3.827250628163092e-06,0.24765625,1
1.552484923287061,0.8087855629622693,4.128752121203474e-06,0.3211805555555556,1
0.7121099300887679,0.4829784168094222,1.019562179075612e-05,0.1969618055555556,0
1.602269916371595,0.8493103695807148,4.433558847858277e-06,0.2873263888888889,0
1.605334590764439,0.7098978313357355,3.428574383094948e-06,0.2772569444444444,1
1.388513190838308,0.719418156129629,4.745895971268486e-06,0.2072916666666667,1
1.520166242110595,0.82175250548832,6.418666203526088e-06,0.2734375,1
1.04018196433488,0.565654241505924,3.008094481978571e-06,0.1375,0
1.334576703501441,0.6728193092035993,2.110600045762162e-06,0.1868923611111111,0
0.9688662339379548,0.519144130866232,7.523159872479725e-06,0.18671875,0
0.8797446347282638,0.5876589696568804,1.259489561141494e-05,0.2375,0
1.551123691857959,0.8574253466978314,3.841481280200493e-06,0.2875,0
1.677177057991739,0.8614265760674538,3.241770180523176e-06,0.2818576388888889,1
1.59022852334877,0.8643355742724885,5.352340011418698e-06,0.3169270833333334,0
0.3404613662991763,0.425204358685227,2.061933026999299e-05,0.0364583333333333,1
1.156416827399665,0.5875919341244773,9.969953684387814e-06,0.2322916666666667,0
1.245971074249198,0.5862200990067347,3.966748433864748e-06,0.1696180555555556,0
1.187627815451968,0.5892938107174455,3.077836582163016e-06,0.1585069444444444,0
1.184843149815076,0.7246195037720868,6.093467607998001e-06,0.2348090277777778,1
1.052281496279723,0.6554126990599914,1.249626539104938e-05,0.13359375,0
1.185072641032256,0.6584892756522951,5.565976662309587e-06,0.2628472222222222,1
1.736364445426675,0.7275129025035951,4.746290198393185e-06,0.2967881944444444,0
1.547495991673231,0.7863418715111223,2.811557412755607e-06,0.2239583333333333,0
