sample_entropy,shannon_entropy,rms,emg_activity,emg_mobility,emg_complexity
0.4209489582919969,0.8353139085513323,5.268670599596833e-06,1.635711338535605e-11,1.436761984680867,1.177353783856472
0.7833831486168874,0.8471918630171515,1.369347956794023e-06,1.646397199762242e-12,1.504688711289381,1.146340068390962
1.357745944659366,0.8592607073689731,7.543417067163676e-07,5.803383459260774e-13,1.453239701062785,1.174089893434582
0.4852426248596958,0.8041377163866732,2.128368416875191e-06,1.769505219527032e-12,1.35390454434376,1.242513732989367
1.876377757727921,0.8334616536714213,4.206405058953171e-07,2.097420863939116e-13,1.386491063585874,1.210755357521069
1.816695248635983,0.8125345588078624,4.931326645145833e-07,3.477510955016471e-13,1.398208416448285,1.204721521682513
1.800418809599965,0.8198091903373921,5.031111003505913e-07,2.977731285829069e-13,1.394877088340916,1.206167220428807
0.6787652166817242,0.7694526257548565,1.932162306155879e-06,6.566419977563461e-12,1.474320516501719,1.171866476120344
1.537504676387113,0.8202609892373008,6.245517797461724e-07,3.862994756143854e-13,1.444671645242736,1.223193090131295
1.611874673909055,0.8138412948269124,5.800434174728005e-07,1.746695242172856e-13,1.335118029756011,1.26850483866341
1.564069565115837,0.8052445438712326,6.494537853801749e-07,2.743627423094837e-13,1.357797700560395,1.242846273014688
1.469810646671563,0.7882879165286959,6.441444797599674e-07,2.128150025001214e-13,1.34294103253823,1.252248868941279
1.46151461012501,0.7941739302974183,6.59900900415307e-07,1.975993979485329e-13,1.39158399381585,1.215579690369795
0.6285794336232124,0.8460510599937574,1.83323084238345e-06,2.101405234940427e-12,1.485507308907738,1.155194604409668
0.06018629067381768,0.8196680130534894,9.605828412797264e-06,3.557260238965529e-11,1.378026552471486,1.214399067933347
1.734720733224298,0.8275821165455668,4.950855748795401e-07,2.029248013828878e-13,1.384730443016211,1.218533535445959
1.49317405001233,0.8352230126791785,6.753936312301555e-07,3.26993538822702e-13,1.418052486823229,1.20637778697589
1.603352380766551,0.830663519802584,6.872070196917197e-07,3.889599382540094e-13,1.414931730714597,1.202285218232298
0.620863118810534,0.8398576997906283,1.907643961726836e-06,2.374698410196813e-12,1.472808727592204,1.158154624800753
0.4783076800585107,0.8188366731103706,2.117994631836935e-06,6.481649326060883e-12,1.492308197479639,1.154409720633875
1.652858784500192,0.8167796610173524,5.531620058745321e-07,2.179190136802423e-13,1.341024744726206,1.247058179417011
1.664549275000886,0.8108825406219077,5.567651856635634e-07,2.052963354146143e-13,1.372216418323474,1.242950996579595
1.59945301801462,0.8165781985282821,5.214140399412362e-07,1.466822660287463e-13,1.37776069808162,1.219189656984086
0.1668059576536023,0.8116360260637064,3.524433250628152e-06,6.77590893175883e-12,1.509262254653684,1.140933815186847
0.1598968512710666,0.8178318618844532,4.082108236024982e-06,9.01076057049651e-12,1.442015686473419,1.166265517279602
1.680332288927006,0.8490590070615863,4.354127508631175e-07,1.619732734832938e-13,1.405987044392883,1.191100556879785
1.688744211876998,0.8480302383652026,5.013913246869618e-07,2.695032630054508e-13,1.457268459089639,1.176665425736836
1.671947903187883,0.8324820584684374,4.73477479491367e-07,2.320452909061321e-13,1.430451573873887,1.15533494011641
1.710394648599182,0.8372850920036528,4.037747842432638e-07,9.067800720308803e-14,1.413706211909459,1.207056180734537
1.697581170024556,0.8521702099496691,4.489335596752652e-07,1.710888412347151e-13,1.430630069478021,1.186600681700823
1.713252239241042,0.8460756761786802,4.664656904797736e-07,1.440618703573322e-13,1.436629135753563,1.204431159388763
1.698864548198595,0.8408008159785675,4.584502415573379e-07,1.261580921822766e-13,1.390005087903239,1.232959078658663
1.704016174119071,0.8359760593317458,4.490072192111525e-07,1.24290334348637e-13,1.390719884982474,1.263526271128976
1.786007189384531,0.8382409062991396,4.570554932827333e-07,2.020101386415861e-13,1.367047712036448,1.234306744936639
1.668117079118179,0.8379716263292264,4.708201660685206e-07,1.318110115215189e-13,1.39434497245628,1.218940943435593
1.633953025689628,0.836666688558423,4.747882643996584e-07,1.330913710243205e-13,1.420295577099826,1.204549827818133
1.720046268052224,0.8412144129355678,4.245439027408346e-07,1.384673987677864e-13,1.407721330756153,1.210903197624478
1.713624345619402,0.8410766967988543,3.966983572390391e-07,1.152472120966479e-13,1.394327257388836,1.222866161019908
1.734785300350679,0.8349460442343608,3.931281288527108e-07,8.659782899820759e-14,1.39956099718528,1.221558536212207
1.774128241535516,0.8414105408439063,3.946391749440889e-07,1.005748480095964e-13,1.406636684180167,1.220939145279679
1.76447603334409,0.835527386357917,4.136369197821759e-07,1.749360129679893e-13,1.415056038706984,1.189300339612519
1.782024775009077,0.841607728003068,4.003421522609185e-07,1.222113737867866e-13,1.404419814935528,1.209612132264382
1.7380970723042,0.8349694056793798,4.25655616692808e-07,1.965697148901467e-13,1.412991291836905,1.198402379007215
1.73362486243208,0.8345369693447362,4.160858342808901e-07,1.503439824041781e-13,1.39825531327361,1.185972263584869
1.637215885975952,0.8393003755445908,4.22374557801198e-07,1.138294309238574e-13,1.41388313973627,1.199641865555128
1.59294695185333,0.8424014940086261,4.308825557080586e-07,1.814643732178234e-13,1.423105362282798,1.199461769220289
1.760873615419952,0.8418097826600066,4.083184138258141e-07,1.129420005731518e-13,1.431406592086527,1.184729316375462
1.77158355645172,0.8334838239681934,4.582800149987287e-07,2.155388639505734e-13,1.421731421040808,1.183808760842155
1.123895633017443,0.7776995297154745,8.694726522094924e-07,1.726496069134784e-12,1.481649523644104,1.175840200659171
1.590948119994714,0.767886228960761,5.69222827609032e-07,7.809587896969142e-13,1.457779364676039,1.166737085906916
1.803901103858701,0.8129069839949674,4.567262757303341e-07,2.917564679286595e-13,1.376088320473964,1.207537676649516
1.615913461125827,0.8267025255440437,4.510896228562243e-07,2.677534760653096e-13,1.351028971928707,1.245597455521061
1.650117259437936,0.8272608330717478,4.627464944429652e-07,2.255860307565955e-13,1.391670492979128,1.197921557787232
1.733973774004963,0.8369128318626065,4.46444487109113e-07,1.675053421622668e-13,1.403607310140024,1.18645002301187
1.808601837910162,0.8203589382597607,4.266488878732323e-07,2.433852755496449e-13,1.391721661249361,1.199299996277408
1.79685340625293,0.8421014693396737,4.035917093397944e-07,1.320153581723982e-13,1.4016589598826,1.194309251213067
1.844534991463277,0.8351250706432808,4.173147604069111e-07,2.216368896364348e-13,1.405168906532493,1.20735759249355
1.834332210766366,0.8172694955205666,4.380234757511104e-07,3.032818830396332e-13,1.424436614702905,1.19872666359311
1.778542196667378,0.8154412182330806,4.400939741904988e-07,3.006843796014363e-13,1.411436759789575,1.20123353068617
1.763131294060035,0.8318810566469641,4.397594575449659e-07,2.696750499591136e-13,1.409133206215404,1.196634051626445
1.885750559028368,0.8011365928357349,4.047634024660217e-07,3.189443325074656e-13,1.418038724520995,1.186426173354505
1.842646561735576,0.8052247476866068,4.088864120345175e-07,2.801674982384991e-13,1.424150593094966,1.180420990708912
1.862780444142297,0.8409105403072406,3.857166628305795e-07,1.647183684963351e-13,1.418467924650036,1.191771434024006
1.876217495988995,0.8349832454894829,3.838390401789457e-07,1.724148583725571e-13,1.421147459726871,1.183612304934763
1.825372282488984,0.8179367496534607,4.193306369400847e-07,2.645564636753687e-13,1.436933417806352,1.178543029316568
1.772108174807932,0.8304637144991297,4.265232266074355e-07,2.567210707845481e-13,1.401530533166168,1.193090444557523
1.736154734396277,0.8221194217193409,4.080945917251131e-07,2.495104748510583e-13,1.396457981864816,1.195255627005579
1.839472001126875,0.8067323135792446,3.997499666042595e-07,2.66899381228472e-13,1.414566587394421,1.192121715560188
1.832679698792104,0.8178748072684642,3.774998621306788e-07,2.263832065158222e-13,1.408262371160894,1.198377436065487
1.84219115458685,0.8186975909875769,3.5834920714649e-07,2.410373136764112e-13,1.390225491285267,1.212521869240464
1.868678058483692,0.8366581571501722,3.545705906780145e-07,1.363970741331586e-13,1.409698937687227,1.191611497357623
1.112661198259367,0.5761543025450798,8.018528437137892e-07,2.532228640713174e-12,1.533888534065479,1.122973073872501
1.739503753590799,0.8445430357537358,4.134663131907147e-07,2.945038804277974e-13,1.310002107443391,1.33699175505398
1.854905608128394,0.8372085390031342,4.098237505759572e-07,2.615163273746616e-13,1.365753278126915,1.247545946805058
1.854356149555191,0.8262051547375191,4.638369901503397e-07,3.030354789808539e-13,1.394321357726229,1.200181057609117
0.1167588697532403,0.8127947811603604,4.856432077164815e-06,1.621599652589276e-11,1.387981504400106,1.20982752001346
0.1194823806855608,0.8288833726244426,6.467023805015675e-06,2.566701003427545e-11,1.499023862662529,1.146622092599262
0.08668791890458315,0.8116255265495824,6.74724045493712e-06,1.764002090973912e-11,1.428377044640404,1.196885684702872
1.747300024943762,0.8493306367566288,4.6445353435219e-07,1.675034631657206e-13,1.491721047059348,1.149483002614299
1.405925457854796,0.8229134174106532,6.952571596471581e-07,6.510399126063694e-13,1.471823618851018,1.169038771394442
1.742514760195704,0.8038298635977085,5.117209579825404e-07,5.656784514761341e-13,1.445218204011383,1.182580548698179
1.491016377821732,0.8288121263006898,5.932250492011758e-07,5.921287773850265e-13,1.423638160766205,1.191187950442208
1.528839094951923,0.8206214473706166,6.2045727221767e-07,6.141283788773023e-13,1.44686567122663,1.18129475049893
0.6862825600647773,0.7839471971393721,1.742529269765212e-06,6.695105811762736e-12,1.5324114151114,1.121040087387093
0.3749952825525283,0.8387678332614119,5.205514219782636e-06,1.672149539440612e-11,1.417543827825529,1.198923041978929
0.2591989256059053,0.8240049431041142,4.477491505950591e-06,8.441421810544674e-12,1.382949584677464,1.26297346459955
1.721571772611057,0.8252464067676923,4.95514521046378e-07,2.173148534673996e-13,1.406910493442602,1.196986582064101
0.2113232821269829,0.8403304677357758,4.557466220652313e-06,9.45462835501303e-12,1.413045687521707,1.192864137254798
0.127393213332613,0.8290059878427061,5.480827356868351e-06,1.370553396891254e-11,1.415828864985118,1.173965255482658
1.82136682964426,0.7934004242857903,4.117707365773768e-07,3.199985299175964e-13,1.408581541195215,1.191201192351355
1.824995202318169,0.8366798771530051,3.884528481618806e-07,1.983404889838867e-13,1.444623249710806,1.175773595936071
1.821735345416916,0.8240914116700827,4.083228179798661e-07,2.783294343817087e-13,1.407798093898935,1.201490237847929
1.845302867501601,0.8361422719769435,3.924510760883272e-07,2.396538585843806e-13,1.42698707861659,1.201154655146758
1.831252492404929,0.8430378699882052,3.858453390672055e-07,1.625136616821985e-13,1.400818514863692,1.207608984017754
1.771883234230237,0.8336126855257254,4.246957583020924e-07,2.659877651307491e-13,1.390052817906676,1.228044546056418
1.725750205434634,0.7720251086776047,4.853358990371904e-07,6.018463965985877e-13,1.419669095290723,1.186794325733215
1.744566922778933,0.7717505716296502,4.578621859335316e-07,4.390054696348165e-13,1.412104512446774,1.182948515949173
1.832802471373973,0.8362810478357232,4.026995638325055e-07,2.049454412624209e-13,1.403335961426274,1.207018377340907
1.807572351679312,0.8359243273677299,3.968838812094947e-07,1.853191130425611e-13,1.40705185839591,1.20668637518924
1.868984017868565,0.830419324648747,3.854484563819021e-07,1.761424302419595e-13,1.423269154038747,1.173514328797854
1.838774114803701,0.8143956091560934,3.92494542812742e-07,2.573291916347625e-13,1.39105121647075,1.200686395601903
1.814357811237281,0.8322692558883197,4.151004667933069e-07,2.705893009099907e-13,1.426059954999688,1.186618903366208
1.729886486879034,0.7890131033251603,4.435457784584534e-07,4.83910212168997e-13,1.424851917167843,1.180801275759648
1.793348362937165,0.7865320649849769,4.454857458389987e-07,4.317794171277078e-13,1.414675284206988,1.189763439581595
1.216712432601843,0.6834194502983715,8.457262599081252e-07,2.33109612001554e-12,1.399919491543447,1.188518305553987
1.762175525543696,0.8119470946765033,4.114642111441089e-07,3.598396920142916e-13,1.406323388163747,1.191032166014702
0.2578139665124763,0.8185891565235349,3.597616700568522e-06,7.609964616488954e-12,1.373232353938284,1.228135783166663
1.693774312428307,0.8152258809747004,6.217747170723648e-07,3.484450776027613e-13,1.370588773218529,1.233565252103355
1.689329582549132,0.8093559799573226,6.337353530946923e-07,3.783701142025586e-13,1.385122636474138,1.206732675751093
1.715303816551455,0.8037191726877505,6.345332896086026e-07,4.397631027428063e-13,1.363924922648403,1.235297322454069
1.620278038500186,0.7907709278645836,6.583621138480229e-07,3.802013025640104e-13,1.3650737764997,1.238229874687591
1.679858072865443,0.7969081490604036,6.304209583373781e-07,4.342597838158798e-13,1.351897537736646,1.221262107900482
1.666983625175855,0.7916087077055449,6.826457603587663e-07,6.042804828736298e-13,1.365223204826337,1.225839876446605
1.69445819520303,0.7925246383098986,6.175581840468341e-07,4.731180961714975e-13,1.389417735799005,1.212323352227366
1.071937858153761,0.5358944400610817,1.303353119499825e-06,6.779856977608095e-12,1.343853478788553,1.240398434473629
1.639088635420547,0.7911764851032262,6.975153844824402e-07,6.32139627737307e-13,1.354643915019657,1.23305620101528
1.663180224566964,0.8076335070579977,6.248928768285104e-07,4.608235698764781e-13,1.381391325068218,1.213517032425637
1.671930626103466,0.7809947626822463,6.45852711671748e-07,6.995557616969623e-13,1.388164009897061,1.20010186060111
1.631468019336388,0.8050064344646954,6.12625314945161e-07,4.74709619465292e-13,1.395327548880424,1.211503175537616
1.572886844386317,0.7898300160339781,6.16241755994388e-07,5.022402252893583e-13,1.379745962078606,1.225535729209983
1.680222915887469,0.8042647403595694,5.682308478978651e-07,3.696786396009425e-13,1.367097164455524,1.226504818664741
1.678846669485499,0.8198227095181074,5.759352683453818e-07,3.288279495532847e-13,1.376438770876175,1.220810747360763
1.58223863577795,0.8080468264622452,6.454353486140574e-07,3.615880318701282e-13,1.35633869968878,1.235027636829689
1.568509835024434,0.8153834964814152,5.88197974181225e-07,4.67475759054282e-13,1.364724927572282,1.229353562451462
1.778249541049987,0.803772917736959,4.977084396738093e-07,3.967311963944995e-13,1.396504633293394,1.205008756426187
1.799371061803213,0.801001497440804,4.948295711006808e-07,3.837944680064108e-13,1.406449518463978,1.191025910328544
1.78107841940918,0.8149333296305943,4.743981082820635e-07,2.930715555697158e-13,1.405042908051614,1.190879026319202
0.3837232343352788,0.3243692349546526,2.828215601419077e-06,3.894959827308883e-11,1.3368543647488,1.286742174456861
1.823535876473774,0.8358317183962166,4.978845517649549e-07,3.096037497180696e-13,1.374622034897838,1.247674536751358
1.798947477788646,0.8253925619692,4.63078468679769e-07,3.056462090448618e-13,1.390537235671047,1.220094016292242
1.796428790322112,0.8198110895550438,4.608187203926343e-07,3.528688812444236e-13,1.416226540378063,1.206465399563226
1.759974082417149,0.8317526917062988,4.512200712622888e-07,3.348821177281467e-13,1.400458833975638,1.204712463996506
1.842622504282025,0.8253812628236282,4.304897807928404e-07,2.889486837145075e-13,1.439037124259712,1.175197998425912
1.816986814798578,0.8370686267556398,4.185148621751098e-07,2.168842513845739e-13,1.432244079605553,1.18407437761814
1.819938772604806,0.8036605844379923,4.333067587561549e-07,3.314853726554254e-13,1.445531095313289,1.160606332702873
1.777356568425873,0.7787296843914512,4.488298751271799e-07,4.571672609127536e-13,1.466206348749024,1.159813654456875
1.758939817473981,0.7511462590847636,4.672033089002216e-07,5.269288678359753e-13,1.438984410480087,1.175123580541204
1.800253562417792,0.8045580847016275,4.314451612523389e-07,3.102913516215489e-13,1.413075716348053,1.180460071831496
1.722796690215279,0.8352385342596664,4.831386805292936e-07,3.060914055861587e-13,1.480794964529104,1.160213789779641
1.802527406672023,0.8333379193164452,4.38533323390432e-07,2.18074172767088e-13,1.438354905402288,1.1805457498664
1.899984202172282,0.8165372956318251,4.130944136722346e-07,2.392407758831716e-13,1.42921872564221,1.165924880502589
1.806894441491309,0.8211619027002991,4.373800335143306e-07,2.825108828430082e-13,1.45218900836708,1.165645230544998
1.884163215553361,0.7980393745145804,4.358239777840537e-07,3.735689411392728e-13,1.427906740012348,1.177376304481029
1.77547236454833,0.7947444149331188,4.630956056157025e-07,3.866236181417576e-13,1.43399298303114,1.17055729873622
1.739093911354752,0.7791738364242546,4.409803440004477e-07,3.97677918918746e-13,1.438792910801425,1.173752446091544
1.77543018549413,0.7640476828813532,4.563992501861681e-07,4.811298291290786e-13,1.453041857152565,1.172329429623816
1.767287320445201,0.7676173450494057,4.638902455938548e-07,4.552582198068862e-13,1.432405549126098,1.170962243476761
1.771323185631397,0.8019539265847864,4.322276023894045e-07,3.41355180871522e-13,1.474431252565407,1.16234749243657
1.707485492049986,0.7285546391060432,4.890802085162442e-07,6.23292471199703e-13,1.47231450982708,1.163105589739516
1.693742432667626,0.7613208439640892,4.822043649837627e-07,5.44657960342581e-13,1.431701750256032,1.18694247346226
1.758627370385547,0.7815291731277146,4.491584063468424e-07,4.034898166941817e-13,1.423641194622059,1.187610177947588
1.733020792331869,0.7886063059266724,4.545295871722499e-07,4.186549252504856e-13,1.438717975974458,1.179609348435538
1.836721482927885,0.7954691579472999,4.55072506034047e-07,3.924582802055479e-13,1.459811215743689,1.164655110537874
1.792408454587221,0.77963678334889,4.259098845968588e-07,3.803601543678815e-13,1.430821403266346,1.180747130274308
1.839547522044705,0.797238352304019,4.037560531140805e-07,4.042421101120727e-13,1.437061328910884,1.190524474327635
1.781611620839638,0.7502313568769368,4.244891734875071e-07,4.155807537867875e-13,1.463439037404467,1.159466527925334
1.811784456479506,0.7829646869845608,4.181371679088782e-07,3.405167644909016e-13,1.411523297549526,1.19264991808862
1.786785331507255,0.7503223015270089,4.308446279191023e-07,4.340028539346329e-13,1.46730352835002,1.157178535068666
1.804272424468767,0.7562981537072012,4.099064938202586e-07,4.023007777761749e-13,1.463369196110927,1.159871951122891
1.727913215914773,0.7238924484717292,4.351756539955124e-07,6.137141795401632e-13,1.453122225599533,1.173473190866164
0.2424895177607052,0.8554638468717533,4.259547693341463e-06,1.664408213017235e-11,1.485547771872726,1.16914004040083
1.537172860456709,0.6072022735248729,6.123678054853303e-07,1.492367467945092e-12,1.523314916582913,1.148563481512312
1.707189370593803,0.7656563751273066,5.054109391137207e-07,6.906272483951034e-13,1.50409406849581,1.152166910714211
1.725575307226921,0.7843144276803672,5.211428004293956e-07,6.327277423392042e-13,1.505013322075594,1.151534148577307
1.841806040696551,0.7746966710979872,4.474271355288509e-07,5.757882299866502e-13,1.456486046599264,1.183644808592807
0.367732792776696,0.7457652198984182,2.601341786261229e-06,8.958522468235433e-12,1.318673601374401,1.239920555227771
1.261770667634687,0.8316013263146974,9.077374370504202e-07,7.881741860322976e-13,1.398553432133571,1.210371569657161
1.448426739810865,0.8384558555354249,9.57184560655246e-07,8.576734899186737e-13,1.395092506437272,1.221646657818549
1.809290074053495,0.7863634148636272,7.001174024299435e-07,7.798177706305132e-13,1.444102342999256,1.166252542607012
1.660080550141096,0.7601386963319849,6.697800846310702e-07,1.00835871918974e-12,1.418611953146129,1.17968511396723
1.738604150800069,0.7703451137947106,6.637071294558745e-07,1.002205852066819e-12,1.432458510254064,1.183943661161579
1.680674327836003,0.7680247580073518,6.227068671411533e-07,9.069573815853965e-13,1.43745177231562,1.180811002119642
1.663554790954835,0.7348498733412694,6.240029265826633e-07,9.892720056942528e-13,1.468816292833215,1.154016450744073
1.685840182532263,0.7411881001001183,5.521253617630685e-07,7.65962011776175e-13,1.43195309003713,1.168639122945313
1.715772047235199,0.7456386025276273,5.252172560806789e-07,6.650483899360611e-13,1.438368600496335,1.169119593035216
1.679392656068754,0.7156076417790636,6.2923167346692e-07,1.024572486108741e-12,1.456686722475998,1.152576107363911
1.607377119976591,0.6787215930017056,6.762972300824084e-07,1.407507160067538e-12,1.44888003406633,1.160368489059372
0.9763498976409728,0.7901759396452638,1.362665717734492e-06,2.771329810525661e-12,1.464480630586102,1.177060667026658
1.606521944968109,0.6891129785102924,5.229951626978032e-07,1.020513345393045e-12,1.433414554840053,1.189117881030287
1.793042137978338,0.7376019147519876,4.440764413707792e-07,4.911702687998381e-13,1.462699000588904,1.166140898469283
1.472080105626154,0.7496652767465973,7.334624182534206e-07,9.799043817210034e-13,1.426358741121355,1.181659663251913
1.532242975286077,0.7621759557674849,8.822780595328393e-07,7.290643624177585e-13,1.369459541015037,1.216479776253429
1.44039815196203,0.7797309283010724,9.092238327587076e-07,7.41003493972762e-13,1.390705080495343,1.215821391332729
1.576342156714569,0.7982113935809747,7.707587879316264e-07,7.426325897881192e-13,1.379079026452284,1.229781805367615
1.542966306448051,0.7451048314506996,7.036548465817988e-07,1.045033585144797e-12,1.42168907007586,1.173337560209937
1.629567283729266,0.6695277729942972,6.096901720290651e-07,1.116000582779923e-12,1.461051862833013,1.152635593643663
1.701224116822297,0.6712451983138152,5.784042250647417e-07,1.04932080978706e-12,1.462466147653083,1.160659674087405
1.614298594260797,0.7269342938898711,5.895979147176148e-07,9.22284365758672e-13,1.47701547196682,1.155404275970804
1.639592147459931,0.6113811707587208,5.79586077452895e-07,1.167515145966425e-12,1.433669971218577,1.163972247833221
1.399306906474324,0.7144011714402652,7.100389331081744e-07,1.233949901484637e-12,1.422431184857029,1.189377652916037
1.415965030260146,0.6890042728300074,7.312275688611498e-07,1.413300628639788e-12,1.439783598240652,1.202063878385065
1.720969471068952,0.7232031920277178,5.054984902657966e-07,7.956863953483166e-13,1.457373827136926,1.173656547767944
1.701112579542035,0.695719875367755,5.362893201312027e-07,8.453918890222713e-13,1.455634751878581,1.169398811263419
1.592724005290914,0.611871187403916,5.777423833486497e-07,1.159543090356778e-12,1.476044572600674,1.149924420978389
1.544704989731479,0.5944327757380354,5.788822146601499e-07,1.217136297559265e-12,1.472396451039847,1.146449231480554
1.593470875094119,0.667078139377076,5.334184721769325e-07,9.853317153173384e-13,1.444373306821592,1.172295119994078
1.619203813879197,0.6356798865960189,5.455354972760798e-07,9.823870340171622e-13,1.46187496435604,1.157143829196032
1.50805085130602,0.6842119139770644,6.181462381357134e-07,1.123376812643448e-12,1.492480050772605,1.148749449090648
1.565447751173563,0.652040719885134,5.58560781132466e-07,1.102686987554456e-12,1.465184698002283,1.169617656550144
1.604960309473426,0.6006497306855934,5.688146139390547e-07,1.130688083771093e-12,1.454947072916084,1.149511445603617
1.528319372465188,0.6179691852299986,5.496156808336438e-07,1.105079661250271e-12,1.455433856171197,1.162111904608551
1.490331045636596,0.607473153300156,5.932053482685089e-07,2.142638203113899e-12,1.437949584008584,1.212568798063073
1.509258644950044,0.6052856166508044,5.737422893891382e-07,1.154800186386234e-12,1.459107954988779,1.160441025450656
0.2680938006086035,0.7088119578748291,3.452899341274682e-06,3.460902396594237e-11,1.444708323060948,1.163566830392227
0.07331771259596934,0.8037254121519123,6.423696298440036e-06,2.329074871484433e-11,1.363339280323788,1.229917047679781
0.292492825570806,0.8443609659122812,3.711567547477986e-06,2.386063025632738e-11,1.307132574073102,1.336088552390034
1.679478317993043,0.8255608424250032,6.566328217057385e-07,5.388080059907804e-13,1.465802634318814,1.162421888247418
1.751700932530872,0.8141940987807673,7.224069435749366e-07,6.170777981620439e-13,1.477062646989764,1.154156876532748
1.742921407593,0.8103486736106326,7.127988895509931e-07,6.036444965581587e-13,1.454858858229205,1.182395581543699
1.723568064285705,0.8096524917644556,7.322258917271393e-07,7.566432086663218e-13,1.45167094828661,1.170930710741944
1.699912736045563,0.8165396639611472,7.323098169266852e-07,5.964849277634085e-13,1.472774541365891,1.17477021066539
1.683070745745822,0.8124233316388002,7.414047090125088e-07,7.378597788497911e-13,1.447872781809559,1.182111344154184
