wavelet_mean,sample_entropy,shannon_entropy,rms,Label
4.47868979491406e-06,1.288505748132398,0.8614010093861874,5.004929073412135e-06,1
1.370320898408408e-05,0.2805757160030612,0.3312703337956943,2.095462715905932e-05,0
7.084707319086438e-06,0.8575745885371748,0.5662272264418895,1.112828344510698e-05,1
8.884129172340975e-06,1.117568909182869,0.7664244122039153,9.29520127602686e-06,1
8.407931162595717e-06,0.6258792011127831,0.4484392851887156,1.195394838483318e-05,1
1.405838801130672e-05,0.8493370031500397,0.690824689187176,1.259247073693846e-05,0
6.540630725991982e-06,1.429923943516033,0.82337123911307,6.449712608173734e-06,1
1.487496953601438e-05,0.5158622483723633,0.4028437279235793,1.611977032476723e-05,0
4.784090247833876e-05,0.1051156268536376,0.8332109473237508,8.085798606823748e-05,1
6.412966310880291e-06,0.7422266828815839,0.6146555497111484,1.020641612295832e-05,1
1.086812796040381e-05,0.4851364789653484,0.4812478010050826,1.158266861563751e-05,0
4.587204317145201e-06,1.593044812065398,0.8923195322004518,4.675895473725836e-06,1
5.507540035360926e-06,1.303828294932789,0.8278303820735583,5.566888203897318e-06,1
3.272068116103544e-06,1.657646054276445,0.891885495098016,3.790671186500919e-06,0
5.384635000767482e-06,1.370182197468571,0.8599221762118473,6.623621593202496e-06,1
4.138890187705534e-06,1.627681368778841,0.8916316394422336,4.102804596276284e-06,1
3.595802281785428e-06,1.051147848048577,0.6281468082833017,3.632231602842495e-06,0
5.703646858840265e-06,1.301291386756025,0.7155463243412635,6.466018227471872e-06,1
5.153135497132393e-06,1.272658014189993,0.7833385972256253,5.07099718256251e-06,0
7.550022663394505e-06,1.249711467817296,0.7463858954928033,8.83598407180874e-06,1
7.243149907427886e-06,1.430074697248768,0.8039572795504231,6.477791302805408e-06,1
1.235701338528625e-05,0.1915702985278091,0.4702176758125412,2.224450335219577e-05,0
1.318110679684637e-05,0.5824586941692762,0.8557044520069921,2.106244961856386e-05,1
3.796313296469675e-06,1.278491286718988,0.8586510791869892,5.715474996126983e-06,1
4.422580440248608e-06,1.520741564753558,0.8613168625439719,4.3163876977556e-06,0
5.401485250715422e-06,1.154874112667333,0.8673209849410602,6.163540892546369e-06,0
1.736007113590716e-05,0.3018249168214051,0.8453238171091495,3.53338921791921e-05,1
4.131333090876915e-06,1.574253198560553,0.767693721705003,6.171061131367555e-06,1
9.76910392772001e-06,1.087665322854016,0.7325250026160446,9.47751594389578e-06,1
1.415335992373006e-05,0.0410963765218139,0.466317033870059,2.841765697417909e-05,0
4.395441301300854e-06,1.740597388757275,0.9255754938599164,4.366030526417615e-06,1
4.092783302583612e-06,0.8493840939307373,0.5480041517570599,4.162039603579064e-06,0
4.096455902302405e-06,0.9842390087774046,0.6690241793267598,4.337322664831021e-06,0
5.492461227192286e-06,1.164312847146234,0.6193010130011678,6.440772722516055e-06,0
9.39054909967862e-06,1.071321101397177,0.7082315998855566,8.80333307262866e-06,0
2.26752436083533e-05,0.3135778456855537,0.5337309307747172,2.589471860416803e-05,0
9.76660322596476e-06,0.4633068832812787,0.5387646732998043,1.702193220150366e-05,1
5.859749709572172e-05,0.238932544892981,0.4194661839597085,5.894206135506042e-05,1
5.935948886126146e-06,0.5152522466011032,0.4652074681554489,1.38012620216962e-05,1
9.958169071853374e-06,0.7153995286284537,0.5119152833900183,1.094305086784874e-05,0
7.606241063237274e-06,1.469830644894741,0.8186652340272009,8.375072938275428e-06,1
6.893741979821388e-06,0.8632090421900849,0.5640730568413062,6.170806134060288e-06,0
2.385045026656697e-06,1.544601160356513,0.9187333054670797,2.80040818862543e-06,1
5.317471862707173e-06,1.515959708333622,0.7566409069294844,5.662612726887765e-06,1
7.267697949475846e-06,0.8359130009336996,0.6894505607999598,7.7992698432487e-06,1
2.096302175405875e-06,1.726363453230411,0.9601460147500596,2.120178131569714e-06,1
2.241700016299062e-06,1.554493164081842,0.9000012441286861,2.151897515203497e-06,0
1.046331977012487e-05,0.505164625882978,0.5919924414109398,1.192811877991425e-05,1
7.057648055960386e-06,1.268805035430191,0.7987665327486111,6.747219366777781e-06,0
2.691612928132062e-06,1.614875744109177,0.811744717143579,3.846638157678334e-06,1
3.243415092009584e-05,0.3592639637130853,0.4307908078985129,3.319373718928324e-05,1
1.120231550793281e-05,0.5459553484034954,0.6145667547358908,1.898240362491257e-05,0
1.805169650882565e-05,0.3447799974125284,0.6691595087943085,2.17446936967018e-05,0
2.956502917425119e-05,0.2096658062447645,0.3938132192112109,3.606082873197532e-05,1
6.364807142998978e-06,0.9433126984826384,0.5237532319279385,7.389591633702508e-06,0
5.7514956719134e-06,0.2718438104535866,0.3765784194472142,1.281774076648247e-05,0
2.640824620128419e-05,0.3328763792633734,0.4896778159328288,3.028939498665833e-05,0
4.356946690399958e-06,1.453929309886874,0.886791159176499,4.385008962294838e-06,0
3.156013754559801e-06,1.830364425836572,0.8482796779959607,3.860841192091249e-06,0
3.900066564486478e-06,1.363936569649085,0.8473331195863381,4.133672755676055e-06,0
8.022557368166348e-06,1.139032296145807,0.693692157081884,7.656362506336761e-06,0
1.583039752916649e-05,0.9606928215233672,0.6296378556613805,1.366997858928855e-05,1
8.250255747207472e-06,1.090785052602625,0.7906266922327961,9.533704242118152e-06,1
5.692648900934464e-06,1.083428376221444,0.814245523259621,7.345216924190985e-06,0
3.737518134457967e-06,1.357341796357732,0.6940783592794507,4.215907075704442e-06,1
4.804321884664401e-06,1.297137627988513,0.7707694798822939,4.629827808104461e-06,1
1.875429900529865e-05,0.770061382136783,0.6591064198668631,1.673866046637346e-05,0
6.598469332061607e-06,1.046261040021231,0.5724981317395271,1.212015889238682e-05,1
4.664701861375695e-06,1.40286498063778,0.8243777209040556,4.514629424013764e-06,1
9.988136528826832e-06,0.4921906466752576,0.4534438490908528,1.997513355366148e-05,1
4.921796421571145e-06,0.8888178795396904,0.8200272388325576,5.747014833618514e-06,1
2.964943390227285e-06,1.725094155576471,0.8219756990094188,3.641984349432547e-06,0
3.947426589017481e-05,0.2362926380276261,0.5897016407095143,5.190688228177511e-05,1
7.167473680108292e-06,1.41281720683337,0.8238591949539789,7.002519746255989e-06,1
2.772202738961472e-05,0.0830349135125489,0.964174310795126,6.853734750378527e-05,1
3.176528826152957e-06,1.747037136695117,0.9027994993868254,3.365016295251021e-06,0
3.155877615234753e-06,1.620550670389378,0.8005532264162243,4.093387972875571e-06,0
6.564316732122449e-06,1.508653375573663,0.8850001783374547,7.506176933779177e-06,1
4.673938696068883e-06,1.855009704150776,0.7874590883012939,5.079191426927822e-06,1
1.472863792090665e-05,0.7398210915534955,0.6623542718846889,2.230761291982634e-05,0
2.529622077141044e-06,1.545948641780028,0.8872867709621121,2.500651348420583e-06,1
9.1099344870248e-06,1.333068511377888,0.7674092698356663,8.115121964111202e-06,1
1.133314555785265e-05,0.7744769786977596,0.6401455533393986,1.331502168213328e-05,1
4.615573846345405e-06,1.195941360516936,0.8139206470795822,5.181776349528437e-06,0
6.096185054471326e-06,1.333955996169689,0.7752709544226344,5.714086626690224e-06,0
1.801773586063016e-05,0.3513574728050243,0.3913660942212664,2.12330368052701e-05,1
2.995337196464789e-06,1.783352872452957,0.8534596201059879,3.095331020250659e-06,1
9.97579029014268e-06,0.7779952795693993,0.7255786921848519,1.37187435461318e-05,1
1.071759675126108e-05,0.5971863653267341,0.4423716000741062,1.26988415172156e-05,0
3.456738873134488e-06,1.40727061663069,0.8667575908169268,3.269880036588995e-06,0
5.362457342369186e-06,1.245512318630707,0.7242684191394684,5.294259085807248e-06,1
2.773854487424182e-06,1.490767225802883,0.8653645345784984,2.674679412458271e-06,0
6.373728680939539e-06,0.8360833544801981,0.5502914755919353,6.040434748440407e-06,0
1.592943888071436e-05,0.3990180713435809,0.8588482287299807,2.993788944833188e-05,1
4.977084591346078e-06,1.336274598098575,0.8357822949867606,5.057943178101629e-06,0
6.466130144431198e-06,1.205856497254744,0.783743851967266,7.987791364162636e-06,1
1.091285816548442e-05,1.367214958645872,0.7931461847871816,1.019340336225063e-05,1
1.603795764528769e-05,0.3971837703835613,0.3921085416394766,1.977350342810196e-05,0
3.668765586120342e-06,1.451768386287203,0.8059418825994044,3.440052878995312e-06,0
5.990600446028243e-06,1.289071235393567,0.7247517784193407,5.974172682878295e-06,1
1.445854355639953e-05,0.3488828640316796,0.3898444528600749,1.961570814479238e-05,1
4.388895343166325e-06,1.405540246746478,0.8563811491318445,4.192203930699687e-06,0
4.279660433652401e-06,1.4622987982391,0.8453802933456096,4.182885025647646e-06,0
2.150953419745959e-05,0.0581649736270645,0.396558875305855,4.381582414896537e-05,0
5.934454389716935e-06,0.7733202281546899,0.7789087694564607,8.34968313219694e-06,1
9.648410141573656e-06,0.6838984955538369,0.6090649311478691,1.397486131846061e-05,0
2.758976836643637e-06,1.682480522591577,0.8655169566823291,3.349248800762992e-06,1
4.298548725893639e-06,1.185551094219228,0.8627372200213781,5.607049357257308e-06,1
1.262646240579166e-05,1.096516153149112,0.6992901403420793,1.144141035265446e-05,1
6.66233770863436e-06,1.578029979757853,0.8890091107137361,6.89776238497143e-06,1
3.611700410891583e-06,1.261673249357127,0.8617102662705546,5.265643105728021e-06,1
1.148320074849266e-05,0.73471822341997,0.4649132420238151,1.348520113705968e-05,0
2.654174105812219e-05,0.3309702370801919,0.3915023493013916,3.270582948960591e-05,0
3.175996435271108e-06,0.8652756669080247,0.6436113229694789,3.726307010688408e-06,0
5.282997664031771e-06,1.147581802601557,0.7756190033493607,6.117182168056655e-06,1
6.23808918462948e-06,1.04937216598031,0.6787295280768041,6.649044723399964e-06,1
1.429185160285116e-05,0.6501940010062094,0.6995352271835855,1.499970842599341e-05,0
8.968204747209048e-06,0.6566087013912079,0.4213757385499751,1.197033819896122e-05,1
1.299842758774439e-05,1.091669271574199,0.7057731912280549,1.18125125433037e-05,1
5.325204800398999e-06,1.324558918330444,0.6953396992302293,7.412633823509811e-06,0
8.223948571784404e-06,1.047409769391324,0.5904829245529593,1.170559050029504e-05,1
2.717609198127937e-06,1.48635315737182,0.9064317197914404,2.771545324303938e-06,1
1.215433398705465e-05,0.6130513099860107,0.4182455260831832,1.318455693165535e-05,0
3.915303386658258e-06,1.152151934807097,0.6643328586203766,3.846811001719869e-06,0
6.186817854834577e-06,0.8800217076011343,0.5626689728045313,5.816086441865994e-06,0
1.68023829720008e-05,0.2779165655690229,0.3841807659203918,2.325602123331382e-05,1
4.368884227077936e-06,1.427328792458249,0.8161798269752087,4.499092582140151e-06,1
1.313198823256965e-05,0.3513050095563403,0.4685649526936096,1.770379161918709e-05,1
4.566699349459006e-06,1.665737679040396,0.8105972895960606,5.034511926643195e-06,0
7.552470214432968e-06,1.04173516684406,0.7553381596475477,9.33259755957387e-06,0
4.035085789638923e-06,1.578704800394624,0.8380348011358256,3.80867860095979e-06,1
4.625185711673068e-06,0.7026253301505346,0.5915279483045685,6.741594907940851e-06,0
4.202200064686388e-06,1.374598806777917,0.8256692616471921,4.166489780382868e-06,0
7.617741439979737e-06,1.195822608896344,0.7561166742448083,7.188619153121836e-06,0
1.121664922324637e-05,0.3336541038903311,0.708450183882408,1.808928429757317e-05,0
4.926428519001674e-06,1.220220883010172,0.8167500181397267,5.0603781522788e-06,1
5.562088431660396e-06,1.34877688770276,0.8154494691570845,5.39001384753797e-06,1
3.949984970044044e-06,1.389761039346805,0.8320801872845646,5.914715416222605e-06,0
3.104930734970851e-06,1.346619671822115,0.8198058121518075,3.136800037220583e-06,0
2.888749532910068e-05,0.1220083005682558,0.5212534531132381,4.646932965999526e-05,1
5.743118635443408e-06,1.211739140034829,0.6885121976886663,5.711731571880437e-06,1
9.975311143718045e-06,0.8031605773134983,0.6561842495357713,1.199326712353159e-05,0
9.969816150585412e-06,0.7051067755920768,0.8048164387138591,1.188056200273228e-05,0
4.331824612267413e-06,1.701986472785225,0.918803823149582,4.718093864999974e-06,0
1.55809020185446e-05,0.519437983271578,0.3914156517457605,1.941163489976262e-05,0
4.583444016051246e-06,1.611312752419403,0.8851329342700935,4.564412560294754e-06,0
1.413685005281638e-05,0.976200892841196,0.6578973153254597,1.268772955122238e-05,0
3.044099936323085e-06,1.578596000940555,0.8584845543147397,2.993224898495433e-06,1
2.685538019527006e-06,1.726979576416146,0.8414871049035383,3.685863084163591e-06,1
7.673399942791766e-06,0.1143014252366781,0.3940734792717614,1.803928284815101e-05,0
3.253852640791324e-06,1.593040155369415,0.7846259449465178,4.063132915468871e-06,0
4.05621079428659e-06,1.395915882265252,0.7559742915727365,4.071269586188975e-06,1
1.33661175064761e-05,1.03287839486716,0.7274352787911532,1.346331542048613e-05,0
6.157848035220949e-06,0.9513309963833156,0.6959057390603561,8.102289687399834e-06,0
2.123034105011314e-05,0.2129727123371239,0.3492259291764699,2.595528121842419e-05,0
5.732015294850115e-06,1.457885417926598,0.7713750214006937,6.341928606604497e-06,1
5.853757326049931e-06,0.945778363725158,0.6229231480149704,6.246029293035709e-06,1
3.349786881389901e-06,0.8864015066466172,0.5446969375028407,5.010947358534082e-06,1
5.666697525315845e-06,1.384333578274699,0.7642744595927297,5.268161939494974e-06,0
5.319029218202275e-06,0.9804812936719132,0.7554525370221106,5.616267185908588e-06,0
3.68626283286924e-06,1.329217119705011,0.8749313608020632,5.432295434405446e-06,1
4.50986947347253e-06,1.595751201698148,0.917089390445036,4.454375911743643e-06,0
5.776216839703541e-06,0.7186469779669679,0.399508483671282,8.45370013268124e-06,0
2.601454426887991e-05,0.4518420160909706,0.6591367153732369,2.935560444443876e-05,1
5.079886093625938e-06,1.534041877858755,0.8363117356765097,4.662811332182199e-06,1
4.304588710506302e-06,1.275449303131382,0.8060071111381505,4.117689070229178e-06,0
5.865349979188106e-06,1.385635374373426,0.7812958003769053,5.171379694558708e-06,1
2.519996713617293e-05,0.1811644956973278,0.8629193875483091,4.616161977423234e-05,1
9.100337531643622e-06,1.342780289993748,0.8075010050954908,9.461976794783968e-06,0
1.345155244495282e-05,0.560842562949563,0.3991514467826902,1.547719647714181e-05,0
3.581156121552939e-05,0.3377079683839098,0.4180221339677184,3.575609141152258e-05,1
2.886293556627508e-05,0.1968881866045147,0.4885074296882376,4.322661624851457e-05,0
9.232471886303628e-06,0.9798620937902736,0.6907206870193546,9.60771101560464e-06,1
1.771835520418634e-05,0.8967219429607192,0.6509590786687115,1.520179796723535e-05,0
4.045510525753103e-06,1.509412277013577,0.8656759888698901,4.087726251441788e-06,0
3.273116235065866e-06,1.276045206424758,0.820631676273818,3.807167539675236e-06,1
3.589425059196236e-06,1.295185363281578,0.7853455178159128,3.268888965503732e-06,0
4.146083142344249e-06,1.354968369717174,0.79519161929629,4.153548825193224e-06,0
1.427118519375715e-05,0.3595320687293977,0.3561506782112477,1.794386478567444e-05,0
4.061947290450878e-06,1.732176161914465,0.9237246114131348,3.939470013885618e-06,1
1.300322522964324e-05,0.72293429275727,0.5455427054788214,1.967524245942659e-05,1
1.026767144320321e-05,0.7407658901829626,0.5213500164561389,9.91144311305404e-06,0
5.139309506385899e-06,1.53546173357386,0.8940192415547021,5.225218826769283e-06,0
6.758597169766834e-06,1.135356859999353,0.6395052896431311,8.144556626419057e-06,1
6.892587347716651e-06,1.483502910149867,0.8653480742228351,7.203868155533243e-06,1
1.915538944372622e-05,0.2755061065515577,0.4403261718163982,2.901758070650425e-05,1
7.911577069090137e-06,1.395058456770416,0.8031670118353781,9.575402749252782e-06,1
3.47972126381886e-06,1.57387470105765,0.8768596245320374,3.234910577623896e-06,1
1.221916473917717e-05,1.140685411490838,0.7546775769610838,1.18274611744904e-05,1
8.023857472626507e-06,1.311960666644824,0.7791742652914283,7.500748780390893e-06,1
2.980741993404807e-06,1.430593357025689,0.8687387792609702,2.821851941481895e-06,0
3.106402756975439e-06,1.629904064275392,0.825086946437173,3.68547670507623e-06,0
3.128346724334079e-06,1.333201217358222,0.7844256140384215,2.79951985047657e-06,0
5.444821526023104e-06,0.7868969294189448,0.5254529670330629,6.443026501539537e-06,1
1.032164725584808e-05,0.9223500890518082,0.5229556494784089,1.022646842990127e-05,0
4.153508102497817e-06,1.359264367234847,0.8410138316131107,4.057647566933716e-06,0
9.426037152531298e-06,0.5651594792799584,0.4121832070479113,1.102440170260537e-05,0
4.85328460156793e-06,1.566907118998096,0.8658309843734993,6.283136457298216e-06,1
4.24310116738861e-06,1.606790107043784,0.8776419476068796,4.708760703590626e-06,0
3.740000693717916e-06,1.378357971139071,0.8596385567615673,3.540560377716646e-06,0
4.260640939349141e-06,1.30244855548906,0.833339415591571,3.84684257651241e-06,0
3.024107111874173e-06,1.356663834052965,0.8464707116756068,2.815049570003731e-06,0
1.590352745387059e-05,0.4188314155060043,0.3695584506168037,1.873130434098331e-05,0
3.046630214284701e-06,1.781329834865018,0.8861760382637539,3.457738711341396e-06,1
2.844677610653676e-06,1.536358593951073,0.8230691539324021,3.087600838217061e-06,1
9.022410146508456e-06,1.223644196338529,0.7599910775734597,9.569387071095598e-06,1
2.971581726094325e-06,1.666123599168585,0.838173819560914,3.553877308486605e-06,0
5.011126842475626e-06,0.9464315176911248,0.6336302473558543,5.603996985783918e-06,0
1.483563664068684e-05,0.4189241633089356,0.5726366449004358,2.318034662071547e-05,0
6.503242602764412e-06,1.294200843109389,0.7922126103900307,6.36711874569124e-06,0
5.698107894178769e-06,1.341047841935423,0.7943524121342188,5.324720578199099e-06,0
7.206788818574911e-06,0.9608813659334008,0.6236262234063434,1.112979278286456e-05,1
7.044220998116237e-06,1.228858362913529,0.749502720652851,8.265220071825754e-06,0
5.855291699110817e-06,1.490200501276641,0.8814224263128464,6.095730195227197e-06,1
8.379068767585099e-06,1.263597043897432,0.8013284263095596,8.047743114672364e-06,1
3.131414072943154e-05,0.1618659998653523,0.8004760716759585,5.580779635381604e-05,1
9.66628330074007e-06,0.1110554875215656,0.3339540993005915,2.588521210977268e-05,0
3.576581047521426e-05,0.230669955530825,0.3994026373883613,3.836631430061848e-05,1
5.654270362024713e-06,1.25941665791276,0.7819886983387215,5.626989880637492e-06,0
7.244038897202938e-06,0.9188626751275434,0.7980270265909033,7.53793924303513e-06,1
5.49899660328261e-06,1.288598317734301,0.8043067168156782,5.381810795714846e-06,0
1.064697436802138e-05,0.5102272540151215,0.4333429230596625,2.104206036942458e-05,1
1.245446775466216e-05,0.8239018227047374,0.5883014520023457,1.394744000180708e-05,1
3.482270247677832e-05,0.1843821181855788,0.7261317403471518,5.018730670557958e-05,1
1.032373533959481e-05,0.9993927580557536,0.8834532456119432,1.484167332987787e-05,1
6.67576021935693e-06,1.502704380590986,0.7861591687862791,7.178852690996433e-06,1
1.77733842303767e-05,0.3627668336877619,0.5207717586194793,2.963145120313386e-05,1
1.141706894606473e-05,0.6072969877345017,0.4470758503461848,1.4232314756875e-05,0
7.565413982189556e-06,0.613020919157245,0.4107375704033588,9.559029181895942e-06,0
3.975719506014038e-05,0.3387427820750489,0.4069353773947542,4.061572832308152e-05,1
5.379620238251797e-06,0.3180359026916242,0.4612943129250462,1.260289150623892e-05,0
4.48501149788529e-06,1.687612657208931,0.908096337465728,5.524017826916948e-06,0
5.318856480118122e-06,1.029375271614531,0.8197676127823036,5.99553622027781e-06,1
5.451166808687853e-06,1.723056798195605,0.7766251254401625,5.892614705591498e-06,1
9.62613751826564e-06,0.6353710306599808,0.7619961351172826,1.117855535323377e-05,1
8.161871648894837e-06,0.6882932718023712,0.5938231376844054,1.347415629375877e-05,1
1.071791969256716e-05,0.6828846341117586,0.5102059596391402,1.093060645679103e-05,0
8.232590709674297e-06,0.4579927873445257,0.4195991499616941,1.06425992667501e-05,0
6.830887894720234e-06,1.283974430447022,0.752166564912308,6.190616814701397e-06,0
1.225486533311091e-05,0.7253476695968109,0.7110434965337619,1.290639719487749e-05,0
8.04899598219605e-06,1.085103045435661,0.7407489843681584,8.142831880058033e-06,0
5.501377757979567e-06,1.520151135496374,0.878249608095922,5.571385040836496e-06,1
3.956545070479868e-06,1.375964515755515,0.8117685925069975,4.338576821649007e-06,1
3.504664069439618e-06,1.473620431584398,0.909857864163304,3.695199085926815e-06,1
2.039563057418209e-06,1.709077492069064,0.9288596454582992,1.914863741971372e-06,0
1.092332506779787e-05,1.078739810458566,0.6889728315004338,1.022132615424266e-05,0
4.390291462417996e-06,1.394893430906152,0.8529782284917017,4.380177513496195e-06,1
6.748212326255353e-06,1.183148178675487,0.782785728493364,7.6782901864358e-06,0
1.365725867351882e-05,0.5414994345323697,0.6542724506728427,1.972384001185451e-05,0
4.162970046760031e-06,1.33390685215299,0.7959037836452906,6.111065305991105e-06,0
3.885216440257252e-06,1.670190319122502,0.9237219815552284,3.990166778534091e-06,1
2.912955359897942e-06,1.58200991594845,0.8357263613036353,3.894503217554119e-06,0
2.907802403999449e-05,0.1954877272823452,0.7993968081155666,5.387371883372307e-05,1
3.26908113580909e-06,1.29984665845364,0.860479426966427,5.267131183027885e-06,1
1.485536728349553e-05,0.4411195791622143,0.8168195961905116,3.050389519174657e-05,1
9.3793076156634e-06,0.6729963680630587,0.6558825317369787,1.233908285854371e-05,0
2.594283885434057e-06,1.613392516435451,0.9138701064525424,3.023894331606727e-06,1
1.007558451741992e-05,1.212937188397984,0.7487359444485986,8.863078245401442e-06,1
1.186617527858882e-05,1.095924859171147,0.7238825365189778,1.126426686778548e-05,1
1.211917984020031e-05,1.186969829407492,0.7240307286087208,1.043566135814459e-05,1
9.811947988276832e-06,1.086068582942311,0.7347531935719507,9.055816801148525e-06,0
4.197333499390857e-06,1.251831420085701,0.6318989753942851,4.74006919674131e-06,1
1.257650899568463e-05,0.9436036792538616,0.7991587530873435,1.308321475612265e-05,1
3.014563593297146e-05,0.0819215658434143,0.8784606299761367,6.487665565078954e-05,1
9.012515975646682e-06,1.093896343855453,0.6731274513753523,8.325625815493928e-06,0
2.255957414531439e-06,1.664563745676314,0.9454526623871689,2.259360652792126e-06,1
7.236953857068625e-06,1.599766251851454,0.8652105050586584,7.291051263656237e-06,1
3.625815475235986e-06,0.653910505896215,0.5426721447243968,4.434425791003786e-06,0
5.617757419261859e-06,1.236273922776469,0.7665790278092182,5.424771204755257e-06,0
5.964836067467003e-06,1.205093604510173,0.8095137716310786,6.573160575915728e-06,0
1.107848151212966e-05,0.5120066067387568,0.4090459929179993,1.42996308535213e-05,0
9.430659526281256e-06,1.190053132266714,0.790161012069936,9.488404865813702e-06,1
5.463098903702623e-06,1.805519112184954,0.8226694294027241,5.691365733328672e-06,1
4.223499305786716e-06,1.651344162805481,0.8691384862428959,5.116683971809835e-06,1
1.039712076091809e-05,1.341566592792055,0.7700515924882512,1.045101690051203e-05,1
7.378689720861893e-06,1.255435100601901,0.7340575242902885,6.128575429133656e-06,0
6.150242677659245e-06,1.179408330071189,0.8113114130971548,9.277823833498502e-06,1
5.758552538222374e-06,0.826375779774457,0.7690988284586228,6.087998239666129e-06,1
4.343568519160256e-06,1.276568795051963,0.7741189989554158,4.585501838883013e-06,0
1.141637253754872e-05,1.149891983076598,0.746716268982797,1.058185303322434e-05,1
2.214448080410155e-05,0.3160321858057589,0.9096730752167982,4.153974338601626e-05,1
4.186212835492173e-06,1.672912735154964,0.8947791359268958,5.077118026788478e-06,1
4.190156074399676e-06,1.505172841060578,0.751412974783458,4.028204195646434e-06,0
3.889023641418419e-06,1.490097485464978,0.875694958664388,3.918452335548115e-06,0
5.264100751397908e-06,1.336833794874943,0.7378094211565975,7.080979049243912e-06,0
6.420555876742166e-06,1.64034775762736,0.845630487695041,7.072884059960853e-06,1
6.630099255565944e-06,1.027447524055765,0.7123012033936291,8.464048717846623e-06,0
1.422951864758122e-05,0.4199772707892768,0.4917759652198105,2.366703154191415e-05,1
1.32637730127686e-05,0.3313358389688265,0.357347681872406,1.526462766231886e-05,0
5.253388140347751e-06,1.641163597953555,0.9120329215389164,5.286267762774616e-06,1
3.038786940867044e-06,1.649292335446037,0.8013532115630139,3.894960858554414e-06,0
3.345214752232888e-06,1.61940382618593,0.9076273099393964,3.267763946426802e-06,0
7.289816546748261e-06,0.9727756704231614,0.73029193860717,8.096961738069064e-06,0
3.844462873329595e-06,1.334491048014416,0.8304244753441345,4.269923874955205e-06,1
6.259014211417756e-06,1.062574503182921,0.6588730636096697,7.012962078959885e-06,1
1.0685513693498e-05,0.7651656824928217,0.48872206431315,1.920671532003444e-05,1
7.46494786976175e-06,0.9780036021320144,0.6192395311596263,1.121274874558717e-05,0
1.063240204574058e-05,1.144873750410345,0.6886617018928879,9.689117109113504e-06,1
8.233622988328223e-06,0.982762680644516,0.626512657449937,9.00840175919867e-06,1
1.108012853168531e-05,0.8077215084713195,0.4920966308935312,1.216648997308902e-05,0
1.005052455303024e-05,0.7808239072604024,0.4521071083249416,1.115831250343891e-05,0
3.319903978555577e-06,1.363013285893988,0.8001797835730938,4.354122352238348e-06,1
2.953996199938139e-06,1.763186985072714,0.91416919868046,3.081284278728241e-06,1
5.808460581705199e-06,1.524527934089218,0.881960374108523,5.885828213775541e-06,0
4.303886506602532e-06,1.696764023083986,0.9045375904262172,4.819538588742584e-06,1
1.239200427892463e-05,0.7230485914817473,0.5452786712311332,1.705973832848549e-05,0
5.255672174033491e-06,1.20377259031423,0.8266850971963904,6.07497986399469e-06,0
1.956897173819239e-05,0.7373588013895229,0.7694037421893969,2.081939062312617e-05,1
4.928201693363441e-06,1.752686401073698,0.920360407952644,5.624544397966862e-06,1
3.621107921665846e-06,0.865100503482588,0.6464231082779772,3.744152463984971e-06,0
8.983597486574529e-06,0.7907458271835189,0.4652545990599982,9.707849890751365e-06,0
2.347560528637299e-05,0.347902398702885,0.4990374299798632,3.475838781064402e-05,1
2.049961200951778e-05,0.241826263624853,0.7606145647715512,3.883712425467456e-05,1
2.921881499227585e-06,1.569363305180861,0.8452819384143805,2.657854809473274e-06,0
4.355268917317733e-06,1.710798763925422,0.8426225349713622,4.693873415144559e-06,1
3.953936473321714e-06,1.547774209497729,0.8414152529882966,3.672871591000232e-06,0
8.7449319021527e-06,0.6205211247823913,0.5406287149020984,2.247024583433989e-05,1
9.909333330297894e-06,0.7460093042543371,0.6437552328452253,1.019456203241742e-05,0
4.872054509984388e-06,0.93472854812426,0.8390470227117836,7.490937397079869e-06,1
7.606895784513038e-06,1.199356088337133,0.8140269952802641,7.657055596000468e-06,1
6.063546192559099e-06,1.458248730521809,0.8738408811426308,7.052411686410281e-06,1
6.374999577844717e-06,1.018991179728856,0.7852827738094614,6.823751505414295e-06,1
7.467122783481178e-06,1.024609675429176,0.7716919361275238,8.6609525471672e-06,1
3.553000560430482e-06,1.542453688311764,0.8746398192705378,3.402085233450191e-06,0
3.710812621609348e-05,0.1455279754447047,0.8407001064548802,6.664705287285188e-05,1
2.093846917705967e-06,1.658103981014878,0.9288354642612984,2.47650122070358e-06,1
1.504406316836525e-05,0.8403074032741236,0.6664408701153957,1.361787301962116e-05,0
5.071788819087413e-06,1.633443076252346,0.868063722739205,4.581057270369766e-06,0
4.620510794809191e-06,1.060740613412853,0.7334293480967818,6.109734681162336e-06,1
6.724259005001744e-06,1.203950220546658,0.8134444041239338,8.0848161480023e-06,1
8.333486461158946e-06,1.154752362746304,0.7136935407619288,7.056353704022587e-06,0
3.607903159897438e-06,1.47077713127998,0.8769802688393686,3.563247966878224e-06,0
4.044870429571721e-06,1.598635941723981,0.9095208256114372,4.099682972870286e-06,1
1.209712389833288e-05,0.5409700713554036,0.3560721150720133,1.500660524430481e-05,0
2.364889551859198e-05,0.2672454517563302,0.6361690463212868,3.256106466013128e-05,0
2.53439092377063e-05,0.245242837979723,0.7110860142157022,3.548960727632326e-05,0
1.739046628244527e-05,0.917265720750364,0.6325099958139302,1.463896036531947e-05,1
5.140618692893527e-06,1.288099682165033,0.8090587920978597,5.194617388769934e-06,0
