sample_entropy,shannon_entropy,rms,mean_rr,sdnn,rmssd,mean_hr,Label
0.4530986489772513,0.8974397746136256,0.0003256466079092,0.8609601449275363,0.0334532342619916,0.0283589129054071,69.68963703314046,1
0.6446891522509482,0.88493788958049,0.0002688210210128,0.7160823170731707,0.0289558919948347,0.0205419436913181,83.78924960085152,1
0.9252010127528996,0.8988645460057005,0.0003366245116563,0.7742598684210527,0.1710580678222689,0.1834280058587928,77.49336165693043,1
0.6482737545520968,0.9349799903047468,0.0002064114539781,0.741015625,0.0668767796930248,0.0782238298940363,80.96995255666843,1
0.4175452434476713,0.9221784538554604,0.0002003161028205,0.8986742424242424,0.0613194870172805,0.0373796144565868,66.76501580611169,0
0.4974227711812821,0.9444342855099722,0.0002743797337972,0.8673007246376812,0.0688376000499314,0.0660742674838655,69.18015665796345,1
0.7121575064251982,0.8100935472942704,0.0002412040993392,0.7858333333333334,0.0329509315329459,0.0334921960454364,76.35206786850476,1
0.5564667040002926,0.922660625695084,0.0002427282433833,0.957157258064516,0.0499602510120942,0.0475110535025064,62.68562401263823,1
0.3820075987042403,0.8272933555556683,0.0003508990855155,0.8632246376811594,0.0250121399845726,0.0321559847142204,69.50682056663169,0
0.5364677473940784,0.8572905298291962,0.0002635928803021,1.027478448275862,0.1750613333683244,0.1469257331192585,58.395385422129,1
1.198441228985761,0.9436139342864556,0.0002206046382664,0.9864583333333332,0.0875309964939405,0.0826797284707684,60.82365364308342,1
0.9763907352675572,0.9114722752467111,0.0005914503964038,0.7731331168831169,0.1830784534142966,0.2227662326473533,77.60629921259842,0
0.6838861642749418,0.7901596275444518,0.0001955703475154,0.7337962962962963,0.0163682125274663,0.0247052942200654,81.76656151419559,1
0.5164182233463452,0.9490193652650928,0.000265583150511,0.955141129032258,0.0941893214121437,0.0961942301701759,62.81794195250659,1
0.3578782039328,0.8193583049401277,9.398088279264493e-05,1.030172413793103,0.1935070011591878,0.1634838636814366,58.24267782426779,0
0.5725577336359156,0.8494954499519829,7.102332675526885e-05,0.9434523809523808,0.1237358125356393,0.1929239022424428,63.59621451104101,0
0.8005485282345172,0.8160281360286424,0.0002140383100974,0.7933333333333333,0.0353160335006951,0.0328958481320108,75.63025210084034,1
1.688931734192011,0.9172974014413866,3.432242096489393e-05,0.8596014492753623,0.1657546823110724,0.2243249677955412,69.79978925184405,0
0.6686914051665395,0.9169121893579768,7.185547173899668e-05,0.92529296875,0.0990705690196337,0.1132224378668289,64.84432717678101,0
0.3842843734185933,0.9496015241168942,0.0001837244160428,1.007415254237288,0.1263616230004516,0.1214473598185508,59.55835962145111,0
0.6978242492194522,0.920944569396862,0.0002428736518913,0.7068452380952381,0.0538908302447375,0.0240109318727447,84.88421052631578,1
0.6579554979949288,0.921688868248886,0.0001766203873613,0.7747564935064936,0.0299390878920584,0.0326574500849749,77.44368779465688,1
0.4005135628919764,0.8673763760537486,0.0003485701812781,0.8514492753623188,0.0516939604107981,0.0713012586515421,70.46808510638297,0
0.4377906819993037,0.913266346182913,0.0003144700299466,0.8777573529411765,0.0838414664116265,0.1289035998709946,68.35602094240838,1
0.5868176929896817,0.7526421368165576,0.0001844901770784,0.7263719512195121,0.0179722959185237,0.0273403051180965,82.60230849947534,1
0.5475594543213346,0.9149019777649776,0.0001876319293408,0.8843283582089553,0.0500742584567269,0.0405265415275201,67.84810126582278,0
0.8155085975433034,0.7778134650720389,3.270331232847487e-05,0.9464285714285714,0.0774381656622481,0.0675854447252489,63.39622641509434,0
0.665856471399689,0.8895372550052578,0.0001634031258838,0.7981418918918919,0.0309057001073175,0.0333217374236624,75.17460317460318,0
0.4936300103072844,0.9459031344981412,0.0001460115691693,0.9921875,0.0671753865049047,0.0645839028587973,60.47244094488189,1
0.3538684342262849,0.8608413572116221,0.0002024318914189,0.8982007575757576,0.0262645421370429,0.0297727773180596,66.80021085925145,0
0.6502768501299799,0.8743531726611442,7.296355439038008e-05,0.941468253968254,0.0826782405020022,0.1004808248839292,63.73024236037935,0
0.5081182621085442,0.87957488786675,0.000152311989386,1.049890350877193,0.0812920878514342,0.1082531754730548,57.14882506527415,0
0.734265015206584,0.9043356956665104,0.0001282163054291,1.064174107142857,0.0850542358434727,0.086766405312823,56.38175144205558,1
0.4992473132439963,0.3857599073915585,0.0003057422599723,0.7853618421052632,0.0412907572718197,0.028641098093474,76.3979057591623,0
0.7218745463892591,0.4438504166371721,0.0001194058862244,0.8367077464788732,0.1319791515887133,0.200863093033183,71.70962651236191,0
0.2881938500821077,0.8880425659960871,0.0003466928248878,0.9702868852459016,0.1001769421874915,0.1156672220207609,61.83738120380148,0
0.6832290344293939,0.9403332296450636,0.0003049093024871,0.8250868055555556,0.0504051839492942,0.0555066294733607,72.71962125197264,1
0.4449499021961508,0.8743136468930102,0.0003122143874602,0.8272569444444444,0.0416576234399369,0.0365263868541595,72.52885624344177,0
0.4216262790749584,0.9042062276140186,0.000197857974774,0.8546195652173914,0.0411515097521758,0.0325995364907503,70.20667726550079,0
0.6755852557238504,0.912717536307306,0.0002345311622025,0.9586693548387096,0.0407736863228965,0.0366711683774042,62.58675078864353,1
0.7801024328189143,0.919427868118981,0.0002834695539842,0.694485294117647,0.0475445975303741,0.0472455591261534,86.39491794600318,1
0.5352569216320475,0.8644492356046324,0.0002779484475135,0.7875,0.0314576434802947,0.0279035955011516,76.19047619047619,1
0.4517966971228914,0.9078503717756932,0.0002749435875912,0.8207465277777778,0.0499546928937646,0.0449655090824317,73.1041776837652,0
0.6388651953040716,0.4476007346276308,0.0002041171021764,0.7727272727272727,0.0562266283598601,0.0654131920241588,77.64705882352942,0
0.597066832659984,0.8976153567568022,0.0002178099699488,0.7559335443037974,0.0369005186076545,0.0352062945093192,79.37205651491367,0
0.3713882877001036,0.9366355413266448,0.0002669135529934,1.002648305084746,0.0471963334956471,0.0615498904029949,59.84152139461173,1
0.6117123433694182,0.5325721221455332,0.0004378347182442,0.7977195945945946,0.0558598927926703,0.0498821384838904,75.21439915299099,1
0.6641625135061685,0.8906440835061741,0.0001907007670197,0.7364969135802469,0.0290250661632778,0.0338741927948106,81.46673651126244,1
0.7917069141161179,0.9094023297314392,0.0001310614520458,0.7883333333333333,0.1149698027986286,0.1482317653203928,76.10993657505286,0
0.4817647653462424,0.8573336858949877,0.0001839566643873,0.8815298507462687,0.0267449089306556,0.0302882302873474,68.06349206349206,0
0.282349833422338,0.8371662346561299,0.0002906759791389,1.022629310344828,0.0305928223417637,0.0338805143760534,58.6722866174921,0
0.4352330543535999,0.9122189266525094,0.0004013496176833,0.8996212121212122,0.0762589940351827,0.064627259668871,66.69473684210526,0
1.003250926739496,0.7876591706418249,6.006384936632741e-05,0.8800551470588235,0.1797262821093808,0.2490068894029827,68.177545691906,0
0.4091989884017941,0.9055891296881772,0.0003328807692332,0.84375,0.060917464655056,0.0468372432480015,71.11111111111111,0
0.6082843139707812,0.7813216139640501,0.0002633986209728,0.8146404109589042,0.0174098453832729,0.0247052942200654,73.6521282186022,1
0.4311619088865999,0.8982492471179723,0.0001934103159168,0.8800551470588235,0.0456677548583451,0.0416472280527481,68.177545691906,0
0.5664764570127604,0.88736939645232,0.000198944070648,0.768262987012987,0.054558497976643,0.0330485712128455,78.09825673534073,1
0.7411559663364444,0.8766251128383684,0.00025687111488,0.8229166666666666,0.0329403922934206,0.0248786668328566,72.9113924050633,1
1.765610414681184,0.9064153846738716,3.327189302960874e-05,0.8371478873239436,0.1821353658947682,0.2499441901991037,71.67192429022083,0
0.5116468049885451,0.9549257223190184,0.0001615814081083,0.9586693548387096,0.1725175118167855,0.0820967853946252,62.58675078864353,1
0.2712781682247893,0.8743955825319735,0.0004291396274969,1.026939655172414,0.0813345622332486,0.126430954216958,58.42602308499476,0
0.6427733503846611,0.822001998423788,0.00015132845449,0.8233506944444444,0.1751704064168373,0.2478172760094267,72.87295730100158,0
0.4291736979775301,0.8990628917873604,0.0001766165724483,0.954133064516129,0.0534583180584743,0.0535317720120873,62.88431061806656,0
0.4704481414149355,0.9462345497790527,0.0003428993483028,0.8446428571428571,0.1047120078684233,0.0747694221290177,71.03594080338266,1
1.253433943433535,0.9335062046259764,4.581698828191322e-05,0.8591485507246377,0.1717924858260844,0.229889679424463,69.83658408012651,0
0.6727020714100268,0.9131239680849372,0.0002777766429052,0.7580128205128205,0.0593002856156358,0.03125,79.15433403805497,1
0.4421066836217369,0.8632453693143779,0.0002208431500931,0.853125,0.1211862405998069,0.168915981173044,70.32967032967032,1
0.4091156019299125,0.9031574907933596,0.0001981506594339,0.923828125,0.0357480570658654,0.0452341790284841,64.94714587737843,0
0.4689677103140437,0.9065484954658132,0.0001603963861928,0.8894589552238806,0.0589792778720749,0.0333126119305641,67.45673833245935,0
0.7233563110886067,0.9332723704956308,9.16956172389032e-05,0.8345070422535211,0.1550920442960495,0.185818351680959,71.89873417721519,0
0.7585195831248736,0.909628811484112,0.0001411327644767,0.8754595588235294,0.0380824282636023,0.0464454824048679,68.53543307086613,1
0.6036915164044931,0.8968393764460932,0.0001913064832721,0.7751623376623377,0.0314679739853573,0.0347541885018346,77.40314136125654,1
0.4168279435513132,0.8529218095565954,0.0001622391370475,0.8477678571428572,0.0288939662951507,0.0344798302729606,70.7740916271722,0
0.7601002138650224,0.9275718480056856,0.0001797319958201,0.733984375,0.0398341747072708,0.0227856342150548,81.7456093666844,0
0.6205649258253133,0.8914910674891106,0.0002140611064925,0.8713235294117647,0.0395754598191378,0.043193421279068,68.86075949367088,1
0.3285145013512287,0.8108559652631779,0.0002079423857603,0.93017578125,0.0263445721879222,0.0329403922934206,64.50393700787401,0
0.5071128672551768,0.947382285079464,0.0002013512041488,0.92724609375,0.0665335836865767,0.0457453159194624,64.70774091627172,0
0.3731564390917552,0.8757405352425297,0.0003247089939621,0.8618659420289855,0.0602882655517888,0.0545231248160437,69.61639516552812,0
0.3670025572985095,0.938228498536532,0.0003495449855314,0.9005681818181818,0.1042010962384767,0.1165406828932745,66.62460567823344,0
0.510720056916973,0.8091000248580569,0.0001993531780569,0.7891666666666667,0.0255631027502966,0.0274265758127187,76.02956705385428,1
0.4945376107787681,0.8761363513536609,0.0002453847984784,0.7920833333333334,0.0295334085777822,0.0363273871074435,75.74960547080484,0
0.7107590039004189,0.9157248373301357,0.0002183864574806,0.8259548611111112,0.0438325080401728,0.0275044010562816,72.64319495533368,1
0.4776587881863833,0.9004285468629424,0.0003310285101609,0.8663949275362319,0.0515509176635224,0.0357511954756925,69.25248301097751,1
0.3042580533039143,0.7918845188381898,0.0003683961843099,0.8892045454545454,0.0920267470701238,0.1269676859253203,67.47603833865816,1
0.7970494951310023,0.6665265556721378,5.173213715824059e-05,0.7883333333333333,0.0207749181038631,0.0288339696201208,76.10993657505286,1
0.5294770969960602,0.7602913716966067,0.0002531140589269,0.8070101351351351,0.0194669435331353,0.025862684018824,74.34850863422292,1
0.4184160992772114,0.8940723088221647,0.0001685976275382,0.8517857142857143,0.0537867695779608,0.0327968604895501,70.44025157232704,0
0.6969407504315703,0.9465472422098012,0.0002064372245125,0.8986742424242424,0.0495781822451076,0.0406527272242494,66.76501580611169,1
0.435928740614486,0.8514336874619393,0.0002510684891088,0.9774590163934426,0.0180106514664415,0.0184877493221863,61.38364779874214,1
0.2875063314233075,0.8315546077324184,0.0002388430633375,0.9718237704918032,0.0458668632901626,0.0490800791224572,61.73958882445967,0
0.7755166199177633,0.9065722029745628,0.0001276366159673,1.108217592592593,0.0781164261413262,0.0811047322561367,54.14099216710183,1
0.6800635387118791,0.7991384707331384,8.330357851661417e-05,1.046052631578947,0.1876009654290641,0.2195854581649249,57.35849056603774,0
0.657078269825093,0.869282284377163,0.0001825053188004,0.741796875,0.0230402532860291,0.0238459918878188,80.88467614533965,1
0.6986404613648775,0.9124090098131994,0.000223890662239,0.7686688311688312,0.0303271780718659,0.0220970869120796,78.05702217529038,1
0.4282899701978613,0.8912972089655966,0.0002737594304128,0.828125,0.0459987545121242,0.0538718729689538,72.45283018867924,0
0.6428236597924212,0.9346270226424002,0.0001038264322601,0.8663949275362319,0.0827454452290527,0.0654189692988023,69.25248301097751,1
0.6722800039627954,0.8617423842070862,0.0002135221387065,0.8977272727272727,0.0401765216583265,0.041926274578121,66.83544303797468,1
0.220814918296842,0.80649255996602,0.0002616989662747,1.135817307692308,0.1292668129537238,0.124616445858608,52.82539682539682,0
0.7347177589917888,0.9193600875433912,0.0002093899755907,0.8035102739726028,0.0518492189336978,0.0273127304210977,74.6723494938732,0
0.3348260428969355,0.8418976435453074,0.000337188533266,0.927734375,0.0431017118959256,0.0440184507671102,64.67368421052632,1
0.5321882688756601,0.8964819689582666,0.0003598004365029,0.90625,0.0639046697681931,0.0780047150941728,66.20689655172414,0
0.6745021613793544,0.9110246748518712,0.000174911823267,0.8736213235294118,0.0423467933331581,0.0394915799640847,68.67964229352972,0
0.6687872649343508,0.914439535673172,0.000180079269902,0.7636217948717948,0.0294300763977675,0.0259264224897474,78.57292759706192,1
0.5360387524643898,0.8706047744189352,0.0001897817281406,0.8103595890410958,0.0962604467404989,0.0296920683619567,74.04120443740095,0
0.5934261513419656,0.8687299875581103,0.0001913344281577,0.8246527777777778,0.0319180144285594,0.0337877983435057,72.7578947368421,0
0.7304348292504702,0.7366814215868746,0.0001908660742061,0.6590277777777778,0.017207655129672,0.0256584633517487,91.04320337197048,1
0.5311835603476562,0.7978569749345386,0.0002686900148477,0.78125,0.0175609839671567,0.0213478140957491,76.8,1
0.5629024231074886,0.8045972691235231,0.0001445352827397,0.8958333333333334,0.0191043948880985,0.0257110422252325,66.9767441860465,1
0.5809669017191914,0.8016679276794417,0.0001953152827899,0.7440664556962026,0.0222786832916593,0.024514516892273,80.63795853269538,1
0.8258426392395365,0.9833516205926204,0.0001237058584854,1.011314655172414,0.2681138644514453,0.278495281307469,59.32871603622803,1
1.363083905107004,0.7732121563887003,6.303001038166079e-05,0.865036231884058,0.1590325385728711,0.2266179572086285,69.36125654450262,0
1.01221004446715,0.8852943055980536,7.045139495483447e-05,0.7153614457831325,0.0494729488730848,0.0545648668569983,83.87368421052632,1
0.6940962659368939,0.9514859663310188,0.0001346587828642,1.103587962962963,0.2060485894096399,0.2091473875451977,54.36811746198217,1
0.6233791852116677,0.912518542566017,0.000176137439792,0.8027871621621622,0.035192849070947,0.0420218876431781,74.7396107311941,1
0.7327177620313716,0.7798002860851765,0.0001953930389491,0.7644230769230769,0.0243568656307222,0.03125,78.49056603773586,1
0.7316092772133161,0.5617508642006888,0.0001384328752953,0.8129280821917808,0.0536282945063935,0.0668008090540659,73.80726698262244,0
1.266923343201885,0.90920643216302,4.884490044770078e-05,0.8852611940298507,0.1557724100024689,0.1990968599930469,67.77660695468914,0
0.4630818692739923,0.9272659741832197,0.0002668773900186,0.9189453125,0.0531935305913918,0.0539832057952888,65.2922422954304,1
0.5369681024712943,0.8421870906479936,0.0001954121923186,0.8036317567567568,0.036515898587006,0.0352719983820454,74.66106148187073,1
0.9023958137212976,0.9077052379986044,0.0001559273525502,0.7983333333333333,0.0323929862092946,0.0352207085506639,75.15657620041753,1
0.6375930617889227,0.4632331779917874,0.0002373076028942,0.79625,0.0738382240667618,0.0990212874669968,75.35321821036106,0
0.7785035178617976,0.8922037549158988,0.0002335987645988,0.741796875,0.0315391892569288,0.0255961361057544,80.88467614533965,1
0.5432035338968626,0.9030891754446884,0.0001055856953867,0.8857276119402985,0.0330860967368809,0.0410705462920481,67.74091627172196,1
0.7550035935292672,0.9426155530298208,0.0001233797557039,1.140625,0.0349385621484342,0.0315548852685875,52.60273972602739,1
0.8280563151955735,0.8255569848838126,0.0002138466699322,0.7796052631578947,0.0299459563421597,0.03125,76.9620253164557,1
0.8187409286212038,0.812913343613767,5.323845060868081e-05,0.8302951388888888,0.1779868486011838,0.2596084877299054,72.26346053319394,1
0.7849415784075114,0.7868160021219993,0.0001990705369978,0.6813936781609196,0.0200120521223909,0.0245323262058404,88.05482340537691,1
0.4560894684774276,0.7596981003828023,0.000222178654129,1.122051886792453,0.1147418385975312,0.134550980472659,53.47346295323173,1
1.270414089643642,0.924532981866302,4.922840410278156e-05,0.8362676056338029,0.1671353363018901,0.2270123305335763,71.74736842105263,0
0.69173138361233,0.9075559270938468,0.0002113593029647,0.7933333333333333,0.0326332737486687,0.0299563308293381,75.63025210084034,1
0.4600892964566125,0.9013430076475936,0.0003422568070377,0.8229166666666666,0.0570544330734548,0.0390735019717714,72.9113924050633,0
0.6124439322620586,0.809741415398336,0.000249027125908,0.8112157534246576,0.0239496587854441,0.0303695411189859,73.96306068601582,1
0.3005110258559441,0.89780014222482,0.0003443894508176,0.945436507936508,0.08890737743522,0.0973761102880922,63.46274921301154,0
0.2776477018238057,0.8693574416083002,0.000103548186958,1.080681818181818,0.2203021966555025,0.2046550281707135,55.5205047318612,0
0.7292421053449798,0.8483242288016266,0.0001413414588321,0.840669014084507,0.0315369438691423,0.0367863644186654,71.3717277486911,1
0.7080319050363709,0.8222889168051352,0.000221268855303,0.8690257352941176,0.0163062454036858,0.0229067708168072,69.04283447911158,1
0.7314050396030508,0.8946776020206798,0.0003416102787008,0.8233506944444444,0.0835218769133504,0.0738020525307154,72.87295730100158,1
0.4389265557338105,0.7991564777880991,0.00040149377347,0.957157258064516,0.163850801490055,0.2137154847025347,62.68562401263823,0
0.7312610253624126,0.9213247498599914,0.0001330904322623,0.8773320895522388,0.0282173198922652,0.0337538578042076,68.38915470494418,1
0.7583850784056307,0.8025326715843204,0.0002670413841428,0.8699448529411765,0.0296513392958429,0.0277939681258201,68.96988906497623,1
0.3699968071403978,0.9137478761285706,0.0003218310771611,0.8662683823529411,0.0890109803637977,0.0456541897016411,69.26259946949602,0
0.543898524613659,0.8742640880138188,0.0003641065179717,0.9110576923076924,0.0543290503327563,0.0666356332391874,65.85751978891821,0
0.4342553028058503,0.8909347173629226,0.0003552279799868,0.8645833333333334,0.0705155916907571,0.0594378537287674,69.39759036144578,0
0.7512392979247274,0.9086424882146864,0.0001258338070612,0.7307098765432098,0.0412502049525421,0.0283842220696639,82.11193241816262,1
0.4874053589233368,0.8934177184335035,0.0001713755181279,0.8307291666666666,0.0405949408023955,0.0363376187333631,72.22570532915361,0
0.9422760529960288,0.8857398629412573,0.000136766559332,0.75,0.0551447318943179,0.0322360459773901,80.0,1
0.3382129307467326,0.9048136375434448,0.0004431132633609,0.9484126984126984,0.0691319499610489,0.0847493933749342,63.26359832635983,0
0.5328386913919588,0.9049640956712024,0.0001293442251306,1.1875,0.0800390529679106,0.0898420169531165,50.52631578947368,1
1.32264998126234,0.9176275020243326,4.745857505304039e-05,0.8913246268656716,0.1478978760640725,0.2154444512003739,67.31554160125589,0
0.6416732153438153,0.7575525483222937,0.0001586052466514,0.9848958333333332,0.0875542366629901,0.0744640099053659,60.92014806980434,0
0.4773360338916539,0.8897814100905346,0.0001694610435663,0.8176369863013698,0.0670464728559561,0.0405113260054792,73.38219895287959,0
0.526896918343317,0.9014452819256318,0.0003505340758165,0.8972537878787878,0.0476623122433149,0.0576221528580805,66.87071240105541,0
0.7771725578855645,0.8453085432112243,0.000137779847172,0.7210365853658537,0.0199921906228719,0.0252781593377795,83.21353065539111,1
0.6722974176478561,0.8612100253472466,7.221011218135697e-05,0.8819962686567164,0.1662228627416138,0.2571480475741788,68.02749867794817,0
0.4727380767301217,0.7607009460856724,0.000252259361182,0.7966666666666666,0.0241379139299337,0.0292880758182427,75.31380753138076,1
0.8616485687777168,0.7145100810090158,7.435544914073021e-05,0.8252640845070423,0.1424425253955548,0.2036223307287994,72.704,1
0.2968221187479818,0.9076415563624636,0.0001659573356068,1.169730392156863,0.0584650021660615,0.0658478359553296,51.2938711367208,0
0.7102461457679451,0.7845208455915982,0.0002413621884117,0.7668269230769231,0.0258529900719578,0.0330258409254203,78.24451410658307,1
0.5622140064825969,0.7243538695449073,0.000280369646662,0.7674512987012987,0.01551790121291,0.0258490684958909,78.18085668958223,1
0.4581025606110698,0.9481263863941138,0.0001971660625742,0.908653846153846,0.0715361351979071,0.05859375,66.03174603174604,0
0.6342570081808755,0.8332659174570921,0.0001345082086951,0.8694852941176471,0.026223056282513,0.0272645107195438,69.00634249471459,1
0.2984490239767854,0.8887543570331957,0.000210540953172,1.119103773584906,0.0416425556203056,0.0544724480462724,53.61433087460485,0
0.4707054574077729,0.8468081253870111,0.0003420049342509,0.8233506944444444,0.0325925674181497,0.0376391198764054,72.87295730100158,0
0.4001206813932848,0.8940232231765383,0.0003842363431423,0.9728483606557377,0.2168370255584831,0.241489248811757,61.67456556082149,1
0.3905869253464377,0.8570699874394355,0.0002324822140578,0.8768656716417911,0.0274672236274915,0.0362888376067419,68.42553191489361,0
0.3731313420148364,0.8945307449085007,0.0002297030330903,0.8632246376811594,0.056330821886725,0.0413398642353842,69.50682056663169,0
1.155191613779582,0.7653112650424684,7.504902727017186e-05,0.8302951388888888,0.1590739931254308,0.2236928973480018,72.26346053319394,0
0.4597448901163502,0.9122047700809284,0.0001269161505224,0.846875,0.0358840829716224,0.0401677866823219,70.84870848708486,1
0.454003899930169,0.8797116755697378,0.0002449533091239,0.8103595890410958,0.0307445280324922,0.0364583333333333,74.04120443740095,0
0.4433488838674003,0.8471899720639894,0.0003198325184666,0.8659420289855072,0.0372810065711171,0.0397458608647787,69.2887029288703,1
0.5482137792828944,0.920911599769056,0.0002619251670773,0.8847947761194029,0.0418946111434433,0.0403435765229939,67.81233526620981,1
0.9321741682447588,0.9131793254631604,0.0002441934587605,0.725609756097561,0.1871837010895955,0.2253469547164993,82.6890756302521,0
0.6075916771426222,0.8150333111112963,0.0002786683641514,0.7539556962025317,0.021309420254993,0.0223785898137322,79.58027282266526,1
0.5940613490837957,0.8898862583711737,0.0002748021672164,0.7592147435897436,0.0354221954438521,0.0268869838880712,79.02902374670184,1
0.5971621535163258,0.9115378428426836,0.0002330681121236,0.7879166666666667,0.0405988163483726,0.0372244947145929,76.15018508725542,1
0.586713606630855,0.9106047326638892,0.0002789792342887,0.7719155844155844,0.040624979728059,0.0279967837673506,77.72870662460568,1
0.7981496319973346,0.8460042299831902,0.0001224656749232,0.6900436046511628,0.022461568983322,0.0258139554140322,86.95102685624013,1
0.9456862505635846,0.9105085969442503,0.0002460109144126,0.7053571428571429,0.0351990362277228,0.0256687658871375,85.0632911392405,1
0.5530073491707753,0.9282744462506408,0.0001673284472276,0.83203125,0.1075539749631874,0.0401156448881073,72.11267605633803,0
0.544207727778944,0.9085981828872818,0.000274642770339,0.7642045454545454,0.0716771795186893,0.0731122064832002,78.51301115241637,1
0.7054762797830191,0.8338737005553413,0.000179933140738,0.9652217741935484,0.1194726576969593,0.0926333774778336,62.16187989556136,0
0.5580073428798782,0.9230310788080668,0.0002538865781542,0.8142123287671232,0.046808003194646,0.0296920683619567,73.69085173501578,1
0.5880039919775274,0.9169814976485724,0.0001378970888542,1.170955882352941,0.085380703178188,0.0951971638232988,51.24018838304553,1
0.5302535308652978,0.8543564964853029,0.0002718430870756,0.7816611842105263,0.0288972118927863,0.0262698337769135,76.75960021041557,1
0.6483880998576174,0.4788136668521,0.0001258605659293,0.8586956521739131,0.1601071644603426,0.2335770731062498,69.87341772151899,0
0.5936715175622551,0.8297102694516739,0.0002045744697668,0.9125,0.0233853586673371,0.028437929255002,65.75342465753425,0
1.426184869735346,0.9616483442109802,0.0001658156811456,0.8663949275362319,0.2046700614854869,0.2250280823978355,69.25248301097751,1
0.4439059483623015,0.9246820551828016,0.0002854904407726,0.9621975806451613,0.0583655426319962,0.0776883288173083,62.35725510738607,1
0.8068444481898485,0.9363333617202284,0.0002139446426204,0.7259908536585366,0.0400370149834308,0.0470995137717032,82.64566929133859,1
0.5463288223812386,0.816599879742166,0.0002499588827537,0.8255208333333334,0.0293474678895433,0.0355725305478463,72.6813880126183,1
0.3382373232150095,0.7456306021111482,0.0003487846363888,0.8722426470588235,0.0981994516220708,0.1239461170241857,68.7881981032666,1
0.5611906781644664,0.8876205165536573,0.0001085768770554,0.7804276315789473,0.0286651727926535,0.0308305178894765,76.8809272918862,1
0.358245236898185,0.8479038909044037,0.0002673606587923,0.9067234848484848,0.0408872740997779,0.0468349187613752,66.17232375979113,1
0.4873198303522116,0.8629316984867862,0.000168178898082,0.8433035714285714,0.0261418142356381,0.0310227242564197,71.14875595553204,0
0.5888347630771582,0.8666202660453569,0.0001779162312437,0.8125,0.025862684018824,0.0265573932999624,73.84615384615384,0
0.6687180127211972,0.9264400980672404,0.0001113976647038,0.801097972972973,0.0379527581869785,0.0369393013780901,74.89720611491829,1
0.5079068099766095,0.8143461617129882,0.000197355538807,0.7916666666666666,0.0365623516141338,0.0334921960454364,75.78947368421053,1
0.419180907481495,0.8956262287313688,0.0002047925540056,0.8609601449275363,0.0330274540824357,0.0298394909572572,69.68963703314046,0
0.7809800780386724,0.810695007763095,3.249792246490658e-05,0.9800204918032788,0.1020149187004678,0.0784368774875695,61.22320961840042,0
0.386164511504231,0.8606727656184485,0.0002403308941584,0.8920454545454546,0.0392963900023606,0.0474721578320468,67.26114649681529,0
0.8285845194834149,0.7794607945010384,0.0001973042267418,0.73984375,0.0196247760735632,0.0243588675923111,81.09820485744456,1
0.4477142923529124,0.7265192123474391,0.0002100755890159,1.104166666666667,0.0598391942347711,0.077384461959945,54.33962264150943,0
0.7167422865832976,0.8148308168579327,0.0002021945652461,0.8002533783783784,0.0216856960751144,0.0234196564496402,74.97625329815303,1
