sample_entropy,shannon_entropy,rms,emg_activity,emg_mobility,emg_complexity,Label
1.139297905111931,0.7781992198144105,4.422089722464348e-07,8.362455274045548e-14,1.367500680484012,1.241638049330845,1
0.7819131564200428,0.7762862600378961,4.433131098723762e-07,7.481698126950087e-14,1.331048938563342,1.368327987197878,0
1.07788731169438,0.8069673894556098,5.457513068439998e-07,1.736518605608445e-13,1.448248862512338,1.170466107404142,1
1.734084799511974,0.8316703330237635,1.588551038243788e-07,1.4263742205093e-14,1.330842860141503,1.274777410909274,0
1.487583555029402,0.8224836621360168,2.335082652932557e-07,5.2941877576836945e-14,1.382206634959565,1.217834687397713,1
1.100100795545534,0.4507298891299732,6.606283776820209e-07,2.175134949575134e-12,1.451617668723274,1.168522529651426,0
1.689461606807833,0.8283416125196567,1.338042063165267e-07,1.552221455505347e-14,1.380821334531331,1.210299638326283,0
1.748394807606866,0.8333930480846599,3.476548945807018e-07,1.320082264939447e-13,1.437805748532578,1.173274840902576,1
1.72673100459313,0.8210113812116555,1.439913946412137e-07,1.0976794307539611e-14,1.279689703713817,1.333285464175685,0
1.082890193035198,0.7798502855131885,8.235317384263669e-07,2.399470157786278e-13,1.371400066881379,1.227112298530866,0
1.663357017633116,0.8286588788767404,1.87212082770428e-07,6.263999618070815e-14,1.317945833686172,1.478171991506372,0
1.792408454587221,0.77963678334889,4.259098845968588e-07,3.8036015436788153e-13,1.430821403266346,1.180747130274308,0
1.162175889995253,0.8046325331104066,8.375474616236911e-07,3.0206248509925463e-13,1.40957750169687,1.227680804333021,1
1.854905608128394,0.8372085390031342,4.098237505759572e-07,2.615163273746616e-13,1.365753278126915,1.247545946805058,0
1.702151427647939,0.7924121060096355,2.596459553800602e-07,1.1221739575528321e-13,1.396570017657705,1.206269643942085,0
1.780271347087202,0.8168153296651933,2.620764503884025e-07,5.293275886843489e-14,1.318731421350317,1.345213884545765,1
1.260105272062935,0.831682759259545,1.635931041254425e-06,2.977257830717004e-12,1.395259858039512,1.197949312432535,0
1.733973774004963,0.8369128318626065,4.46444487109113e-07,1.675053421622668e-13,1.403607310140024,1.18645002301187,0
1.687099962512534,0.6979445530776486,2.962919815083507e-07,2.635290102730839e-13,1.402978470175647,1.188064084408262,1
1.849563445331777,0.8355064543533618,1.196261076560746e-07,1.0231372152133e-14,1.392894030945767,1.227561771173085,0
0.2858739543397619,0.838440698326593,2.541765434862535e-06,3.541119110046111e-12,1.474260493092528,1.156170492771306,0
1.593578266802143,0.8218489828560324,3.382050414646846e-07,8.376478927035897e-14,1.395368346523584,1.213762393084193,1
0.3379814733202782,0.535730527850501,2.984537078059312e-06,3.9333770095402055e-11,1.467986481569812,1.156651876335488,0
1.464630957384272,0.8439016673031324,1.612852038790318e-07,5.01009204371878e-14,1.405953388757287,1.206870704845554,0
1.156258149445448,0.7908255998088729,4.223403255577228e-07,6.631135515116939e-14,1.305454803602501,1.257321089354212,0
1.798648555844495,0.8221828171648573,2.061484504336265e-07,3.551946186520618e-14,1.338335664570308,1.288719165297673,0
0.7263078339833572,0.8225477058253314,2.668985300071951e-06,3.422267528919218e-12,1.458832361045811,1.149371801950896,1
1.185283257072295,0.8075169829557379,4.291790859456698e-07,7.873971002439562e-14,1.358904661433952,1.225349035899759,1
1.275187966295824,0.8483560762695763,5.215580950047e-07,3.136537070880821e-13,1.384952815403714,1.242581066416416,1
1.139956914665049,0.792600553130481,8.530957555103012e-07,2.750518990262421e-13,1.286929181273486,1.276013877116916,1
1.634700634920717,0.8184035384042716,1.571286457311679e-07,1.2364082234477e-14,1.333268471834596,1.259965863652217,0
0.5086951477068762,0.802395171168036,1.081490376512959e-06,4.542225478640511e-13,1.45477567438839,1.177684164013194,1
1.36988379557828,0.7705604401823477,8.950574793625645e-07,3.126067198569746e-12,1.382898277050761,1.26792286323616,1
0.9972441030515315,0.4231074665886677,1.088591100591331e-06,5.691294709562948e-12,1.459945140666458,1.157609267224751,1
1.130817704804883,0.5776405549676029,5.660162169482682e-07,1.401109112825704e-12,1.432983188444488,1.206442998283221,0
1.544367369149085,0.8221237446036952,2.022442959990789e-07,1.88419940571473e-14,1.330072056354551,1.27062736495223,1
1.537934272533711,0.8114661876758521,1.025141183484572e-07,4.552647969359915e-15,1.195447038720268,1.468497017796475,0
1.625589660724978,0.7923177130337706,9.096606104988536e-07,1.9268415347575578e-12,1.420875163547475,1.199288754891178,0
1.77751892096962,0.7844555287011344,4.404237080365233e-07,3.862978868635524e-13,1.42535776409282,1.178476473306797,0
1.766714915793007,0.8309959267388153,1.582919511707861e-07,1.9455953140145292e-14,1.365660697047423,1.236130396007856,1
1.532592294706955,0.7051582439314825,2.313357457549903e-07,1.49531974407858e-13,1.49896211432525,1.143659448311776,0
1.309571059381158,0.7741203797600414,2.276587237218721e-07,2.07189318033194e-14,1.304203553123102,1.27429298236996,0
0.9405064483204564,0.8007314911368569,6.569339453169088e-07,7.18151179854003e-13,1.448328897818751,1.177955891965184,1
0.1571909989540022,0.834995416658666,1.313177098978464e-05,1.0937930678500529e-10,1.411194617958637,1.202818864218863,1
1.179388347128236,0.7874667826329951,1.011935715419743e-06,4.091492263294439e-13,1.373720188359219,1.231130474568847,0
1.339903657671867,0.5893223233619529,5.602256163683241e-07,1.369747037079075e-12,1.43867792570623,1.184605421959009,1
1.37633527521647,0.7694664397910439,5.02018146804096e-07,6.241168017306349e-13,1.372823339306616,1.242448950455355,1
1.649358230692269,0.823552511658228,3.790654815817118e-07,9.288989546560852e-14,1.345783032673684,1.277517746768536,1
0.8044684780141306,0.6447132905058328,1.29472458162102e-06,5.859135259996584e-12,1.57561509762451,1.097909224617786,0
1.71037143988286,0.8232992313177576,1.459936373435282e-07,1.2499439633825111e-14,1.430071335608533,1.186159368531811,0
0.6044917644183703,0.7975751208296661,1.12084466005653e-06,6.334298020276583e-13,1.430367216522963,1.180029352780915,0
1.340367947922799,0.7953572981945448,3.268683027201915e-07,1.675980016901802e-13,1.406381216982638,1.189918292220393,0
1.618500077668114,0.8231051409115248,1.117404599062673e-07,6.156830785245542e-15,1.295722973373712,1.344036084831203,0
1.752864637646359,0.7037007152151188,1.941529445253424e-07,1.151162265656373e-13,1.384663452298875,1.193576038973939,0
1.073431810562595,0.8101107891281308,1.268593389497074e-06,9.624752224994258e-13,1.437544596705722,1.190772670863603,1
1.782520880226817,0.7992717084679738,3.760318425383012e-07,2.593496473436845e-13,1.375222260321808,1.215466274618302,1
0.5638809517459349,0.8422641149150759,2.576603398664676e-06,8.74472134196548e-12,1.425976536133934,1.184364355191078,1
1.387421008457654,0.8005973043517252,2.74540414364421e-07,3.0938783952088145e-14,1.346732699437567,1.273235651041224,1
1.635232773993413,0.8139279772451442,1.588792217398874e-07,1.3052894976084411e-14,1.32023268785327,1.330478600245968,0
1.09743714254232,0.776564550690492,8.699246003313077e-07,2.7075768343494223e-13,1.248560097754402,1.268524625743882,1
1.383017186731206,0.5603802804094875,2.041617988901727e-07,1.639558481118635e-13,1.485466546152066,1.159275952805481,0
1.153193351286749,0.7722391628956073,8.821819379720704e-07,2.774030836246788e-13,1.369316844381303,1.235431083607935,0
1.381198218517881,0.7945839089540269,1.270050097369546e-06,1.087329022922489e-12,1.369003061122768,1.229895214984937,1
1.065160475694956,0.7931250013663089,3.032393696794411e-07,3.5441237401775804e-14,1.288091319519809,1.285726757040578,0
1.855568274682762,0.8266771873699347,1.777093612057029e-07,2.937925414857084e-14,1.357282789661834,1.231971448422454,0
1.220832266330989,0.7986429896134991,7.447893764762369e-07,4.455016965119923e-13,1.237864458739798,1.50072567224276,0
1.168565398397261,0.4447206598151187,8.936393816599951e-07,3.614305364600899e-12,1.417851906102489,1.177308424540379,1
1.590123048640646,0.8288176746065409,1.55389850603763e-07,1.222092555999162e-14,1.331978633183182,1.264514244883846,0
1.850250737594936,0.8334596194853569,1.215832429189749e-07,1.0563065155517972e-14,1.332118023168437,1.291044002752713,0
0.9984533264540916,0.7155432477178438,1.474142783529043e-06,5.847542311643278e-12,1.432456159301735,1.18286817860825,1
1.053561636615374,0.7410094351053118,4.00382222742269e-07,5.869362043148123e-14,1.212471787108565,1.429095792060885,1
1.700370326182563,0.7042012303995606,2.782309688568371e-07,2.0312659062050992e-13,1.407805048520714,1.17576167429866,1
1.798644501043894,0.8176560732847508,2.775083093177202e-07,1.14234725874181e-13,1.400000994248455,1.189460903484865,1
0.9956139084096703,0.626758633194423,9.403104948510004e-07,5.64699122693026e-13,1.387758037220357,1.143930687075586,1
1.144946094792392,0.8340373281897191,4.064544966595149e-07,1.550528959777846e-13,1.387916189699176,1.215086392616805,1
1.160020936882459,0.8325537777083268,2.649203624367382e-07,4.6406215554230985e-14,1.318490863890944,1.267855661102058,1
1.840964989689761,0.8148376784191902,1.229681677318925e-07,1.1038222843691692e-14,1.268035308890239,1.3546546891605,1
0.4133273514978184,0.4805846677836178,1.651210528105631e-06,1.245662750258086e-11,1.533172357144046,1.139333445711695,1
1.81873476265628,0.8258863154946069,1.869491993348446e-07,4.1848882227184543e-14,1.330573989600257,1.350572661516113,0
1.703442225106846,0.8430699644201163,2.497591276469775e-07,3.9936396477487254e-14,1.405487930319781,1.20940789141824,1
1.066092841778923,0.8378842131395366,2.303863488168098e-07,2.778382440998349e-14,1.363184713288601,1.225388439999617,0
1.637024438306041,0.833564767584113,1.283004065351768e-07,1.1856249591011542e-14,1.383495648938411,1.2065635558437,0
1.418068974838509,0.8051483452503345,4.631875257371215e-07,1.0238883075690611e-13,1.332528780608388,1.257734808990632,1
0.9343973690385424,0.6556019888621578,8.977592273651199e-07,3.353572911774541e-12,1.344000915227146,1.233655733078454,1
1.820138195200316,0.832757450010965,1.218941371656102e-07,1.0742753122203561e-14,1.335532916686824,1.273307518118678,0
1.644549762931073,0.819107030571781,1.958697585449483e-07,1.970189278642424e-14,1.35043365198316,1.259903633739857,0
1.613986318980108,0.8279263305259266,2.641907034909022e-07,3.931640842894916e-14,1.391695337680557,1.212405673846333,1
1.504511111988768,0.7835841344013916,2.11592793750926e-07,2.0003453475756392e-14,1.311614069400125,1.320343877795209,1
1.609738442283549,0.8315800519583303,1.347693799345758e-07,1.530081311373783e-14,1.416960631423837,1.190719371162776,0
1.316075929421274,0.7933986474952379,5.15429946198134e-07,1.095024774827891e-13,1.332556090708232,1.264003279576704,1
0.514764459166091,0.8262048144925612,7.767891099380007e-07,3.457586967305769e-13,1.463030179243608,1.178956092553661,0
0.8675016834019696,0.7960080739670133,3.370470558759233e-07,1.741734544300096e-13,1.463238128066701,1.185487188826229,0
1.41405515846284,0.7876192081807422,2.427884357665241e-07,3.3941058781179884e-14,1.373744380214058,1.252372636705458,0
0.4680801034547225,0.8158970956749905,1.463518847368939e-06,1.258186681434335e-12,1.395634169058752,1.213730202595558,0
0.3524355543491006,0.829422509339832,7.981249370578048e-07,2.362602748128039e-13,1.41744681916868,1.223176064727319,0
1.424878579891484,0.8027621966877379,2.670167202896379e-07,4.6694263916038886e-14,1.352793881982865,1.253419044261103,0
1.080719968182447,0.7950257194195587,8.544186860759234e-07,3.0074353626145083e-13,1.330794206556855,1.28241284535396,1
1.516968156489694,0.8204911897977931,4.941285245300079e-07,1.1120110846130821e-13,1.420580836909462,1.208055759032596,1
1.128617555319741,0.7593646195107547,6.909731063315967e-07,1.794505800499381e-13,1.281696999273514,1.304351717172112,1
1.319808046539484,0.8419737857691407,3.402464487247027e-07,2.6411417130347243e-13,1.502398317370971,1.131024547060589,0
1.688492664102676,0.6958071771307536,2.972298815086984e-07,2.497336857344306e-13,1.436869234933359,1.169945991058252,1
1.275072618782678,0.8389762813799706,5.066206001714829e-07,3.765601414282059e-13,1.469082825941128,1.188310525016694,1
1.633152727783889,0.8133244248356296,1.430626910317891e-07,9.998886028981371e-15,1.335881360987849,1.249646557242494,0
1.318793290260491,0.7499735585553642,3.26097116611634e-07,1.6295098567733892e-13,1.437335801355335,1.205488584363768,0
1.778249541049987,0.803772917736959,4.977084396738093e-07,3.967311963944995e-13,1.396504633293394,1.205008756426187,0
1.59236397524228,0.8142782449219061,2.417560503779699e-07,3.049445186756626e-14,1.346675719756146,1.264161328865442,0
1.525801263556732,0.8205139246298054,3.109528350262702e-07,4.6010882233126336e-14,1.356234072434893,1.257168057438511,1
1.448163873583572,0.7947908763787309,3.668914397229283e-07,1.0701334207416861e-13,1.265324153422122,1.414209810451484,1
0.6873183965717691,0.8283131523568192,2.6682894115437e-06,1.116219479806834e-11,1.352088261532012,1.414659314402984,1
1.003043139449647,0.821429275777825,4.100378919870114e-07,1.2195004538876341e-13,1.462396238847036,1.176222839296774,0
1.787535535383114,0.8309073675805625,2.290319961334434e-07,4.3543600407794304e-14,1.403531636637641,1.198545768757958,0
0.8518304317124179,0.8246047507926845,7.152811345044423e-07,2.961377222671797e-13,1.434386087242247,1.199369486398141,1
0.9141044239695686,0.7667654336541045,6.885263493249376e-07,1.660279288998775e-13,1.308405148763298,1.27611194982077,0
1.488455370029954,0.8179370424351183,2.120254611186567e-07,2.047822056610228e-14,1.32617966994352,1.283608229072641,1
1.649489839800812,0.8248807024642114,2.008943307389559e-07,2.156668668179108e-14,1.369047959169515,1.21961181780052,0
1.754381920135455,0.8307847744670772,1.418970132728309e-07,1.6607147536674952e-14,1.345770121733466,1.250983530561438,0
0.9074115932097482,0.7871521403109369,1.384452080904088e-06,1.324178254147125e-12,1.420744626854864,1.211027754262633,0
1.313218638799676,0.5619228608592927,5.16457258390271e-07,1.162740050121699e-12,1.415076860463125,1.195844689993903,1
1.139166399838619,0.7840137652850714,7.373858006791186e-07,2.515943915127641e-13,1.397121304923888,1.234317839598568,0
0.7311593703203383,0.855232312119249,4.461464766857611e-07,2.5040333508101423e-13,1.507940718510938,1.146242421204109,0
1.754779713231978,0.8244926788655265,5.653296173823919e-07,3.300087581950194e-13,1.364113701412666,1.242321477781348,0
1.023313510175644,0.6777830725289327,2.678318904499205e-07,2.343876490486412e-13,1.42954653877068,1.23351767978161,0
1.857220986677682,0.8372102039957592,1.111084758862512e-07,1.003612552149634e-14,1.442829975218248,1.183749475829303,0
0.996443538818768,0.7847298550310705,2.71265711305598e-07,4.9612096684898035e-14,1.423613700843411,1.203550784890957,0
1.047731530319404,0.7488500000186915,3.558894994045641e-07,4.583321818668082e-14,1.269322438306701,1.334794142345079,1
1.641785860057042,0.8230389469719885,2.676198181516986e-07,5.768654737930414e-14,1.349719233201821,1.242056821126696,0
1.385003841873857,0.7717159709446134,2.041594979996698e-07,1.7494743438698813e-14,1.302869851167465,1.308027428456692,0
1.506372118502048,0.7988301968981247,1.733746769755323e-07,1.590500267187356e-14,1.338822342595177,1.291028458019208,1
0.7048714470340682,0.8244376325147693,4.474537452547077e-07,9.634181228605429e-14,1.386893374719463,1.22000397402841,1
1.422263272649098,0.7757317355104828,9.053530402367772e-07,1.839339198992604e-12,1.447417639474844,1.184009085723064,1
1.713080528678639,0.8332370702772233,1.785655849758154e-07,2.4823604691374983e-14,1.394537292819068,1.21305582194596,0
1.085468866036508,0.7289356867049763,6.624442423352563e-07,1.227525941263121e-12,1.48961416067401,1.155183514028243,1
1.31957977933183,0.7925624875988709,6.705113745004978e-07,2.142917384607748e-13,1.408529159522643,1.196593025276927,1
0.7863729546994799,0.8374689062683802,5.281794754234459e-07,2.40720305116718e-13,1.363426798273362,1.238073061489048,0
1.584977290359338,0.845682961026717,1.471584494575176e-07,1.4780497123751362e-14,1.396142716654971,1.21037690288643,0
1.431199036677296,0.803104916829977,3.226293386030455e-07,5.377958494075497e-14,1.372456935685283,1.224844234833722,1
1.778975258404433,0.7678334028225461,4.121236296324992e-07,4.162865713316805e-13,1.4303456334519,1.175448452834033,1
1.018025206991161,0.7645147912559331,6.00946563239743e-07,2.640157896499274e-13,1.407682226336257,1.189244543573237,0
1.635451082035992,0.7267422886356766,4.195930630736827e-07,6.154801274424505e-13,1.430728129923837,1.192512572249399,1
0.7788824090933855,0.8086526212726929,6.240011078145191e-07,3.310805475429904e-13,1.426191736770666,1.207960097253723,0
0.1668059576536023,0.8116360260637064,3.524433250628152e-06,6.77590893175883e-12,1.509262254653684,1.140933815186847,0
1.709296125394803,0.7220718392994092,4.122701345954696e-07,4.716453742289026e-13,1.390689009098693,1.199590538862728,1
1.750499720613741,0.831240886343502,1.622037447571379e-07,1.83400745188402e-14,1.367046889579558,1.24482901973748,0
1.669132387258262,0.8371119865750046,2.20450286545301e-07,2.871891631919244e-14,1.387138120828215,1.228787640961307,1
1.053137842429651,0.7997048908660089,1.059939104239223e-06,4.3259419399163284e-13,1.375295972466309,1.217250928447134,1
1.743739964133336,0.8327972135399277,1.37249228091747e-07,1.149379307348136e-14,1.355361076305281,1.241247361248121,0
1.031109136281295,0.8206268405648454,4.244634538202466e-07,1.144274879238011e-13,1.401455556096947,1.198771386727142,1
1.087419467034519,0.7832948338972622,2.865394170976044e-07,3.1370225990586245e-14,1.32559764178566,1.247853757883054,0
1.507196133988929,0.8234204217754518,1.235253717298422e-07,7.473980027183741e-15,1.290956403839197,1.345137579711537,0
1.120011669026553,0.788608361945341,9.085438897877676e-07,2.963158095993086e-13,1.313662157847862,1.221298205128773,1
0.7432233633761114,0.7006987230579791,4.18724224455752e-06,5.51680980816216e-11,1.464980962444137,1.170625435771306,1
1.607298034872828,0.6747815443033288,7.234718635411013e-07,1.663654112916337e-12,1.419943283080212,1.191769981474434,1
1.294356368464515,0.8014206824926057,2.970351058695234e-07,3.8639980334791354e-14,1.383135626574579,1.242662891267802,0
0.877383542868197,0.8406039550525798,1.238395446442754e-06,9.833294551352977e-13,1.410937095117903,1.193598658212188,1
0.3000136100678481,0.8388706268665391,3.335445573377808e-06,5.408480875170835e-12,1.436391108323641,1.172516444235361,0
1.750268242626607,0.8408410110970304,4.270942761388361e-07,1.40648146983454e-13,1.403646639777942,1.199103727419977,1
1.082488149215926,0.4503519823331457,5.356372525233853e-07,1.313360575480235e-12,1.432525164881323,1.174019634097537,1
0.9686238882461125,0.7905079624459734,1.21804960638888e-06,6.160672373722641e-13,1.444707097859387,1.185125847801081,0
0.6455462892189846,0.8369459060564849,1.589954400570356e-05,2.952252836333808e-10,1.398849251085329,1.204491010121669,1
1.760420651295464,0.8313521073658697,1.049320783216027e-07,6.131828598889297e-15,1.378828839341472,1.256016841747826,1
1.870966536341609,0.8303779704419987,9.09660381633365e-08,7.095679278557245e-15,1.448419216736986,1.185856892582245,0
1.700371172298503,0.8014177313767569,2.36651421514681e-07,4.7174185686891855e-14,1.332060208383665,1.273331489746346,0
1.644268513524606,0.8267927983011177,1.44299159780279e-07,1.103293639987446e-14,1.372892649609428,1.255485962595566,0
0.5548443411184414,0.7856117274131644,1.008813805063669e-06,3.61440536606551e-13,1.344888080991184,1.219170610758207,1
1.810293443225805,0.8257893303423761,1.171296641790884e-07,9.945574808235655e-15,1.342429940301834,1.276066770709838,0
1.698864548198595,0.8408008159785675,4.584502415573379e-07,1.261580921822766e-13,1.390005087903239,1.232959078658663,0
1.087996807956335,0.8067365183858598,3.319026890924181e-07,7.131305983490261e-14,1.383304980510627,1.18932533124542,1
1.773103239623312,0.8272121092874603,1.191526710983439e-07,9.654080613021668e-15,1.376133413653754,1.220981091426416,0
0.6858522616818182,0.7943942013470469,8.743676928777567e-07,3.7154373593345244e-13,1.463716530491886,1.170320810138908,1
1.41220577488563,0.7971751849810836,2.129376272717222e-07,2.3462585276843843e-14,1.387426245023112,1.231210757815669,1
1.124334221526661,0.7944739402254937,7.500475021809314e-07,2.206754763868178e-13,1.380198856024964,1.200170482410266,1
0.96652299729886,0.6438223641752687,2.821638758625774e-06,2.83501853920952e-11,1.51309270518584,1.152909322479521,1
0.6263625261672948,0.8105585784545294,5.781266344573302e-07,3.933095457316244e-13,1.444303710152166,1.192366990598608,1
1.610019954908998,0.8201440505416648,1.978827676483232e-07,2.1127233200931793e-14,1.309387574899388,1.278646831074835,0
1.205274418785303,0.786029484626361,2.621505587372161e-07,3.23188519663908e-14,1.304451125056925,1.324041587417355,0
1.556144342953603,0.8318068264273348,3.149257490753764e-07,1.7298364876352952e-13,1.403388212936833,1.239970871443768,1
0.9786484553072938,0.8195915801701114,1.001695109616553e-06,1.1315611117904599e-12,1.469306130024703,1.169131360804646,1
1.72425459219648,0.832896786416403,2.373845718827632e-07,3.838002483960116e-14,1.35238333868486,1.277653160424574,1
0.825580669801521,0.8139487769157455,1.517352740479474e-06,1.076503774356097e-12,1.414321764630189,1.186383282726488,1
1.232315973894164,0.8300379950849991,5.867320830749974e-07,2.913550842463013e-13,1.393701579173263,1.20557507300444,0
1.849186032119228,0.8253659202175686,1.502494039875392e-07,1.7611402613739622e-14,1.36325870941381,1.214552127628522,0
0.6206217234022694,0.8095352431012534,8.808572890400594e-07,4.729389908716257e-13,1.456042026291895,1.179430299498757,0
1.594712309740172,0.804500966743137,2.205308996070558e-07,3.926923545550086e-14,1.259968981260099,1.446189482712837,0
1.622072817497168,0.828433282420682,4.109670181862612e-07,9.718206908023539e-14,1.367654071340975,1.246822719374304,1
1.067349418556389,0.7897291231448957,1.099761985690256e-06,4.404723329416448e-13,1.373870982803721,1.217615822963586,1
0.3050352069340163,0.8209342321952139,6.25146901638142e-06,1.451948203430173e-11,1.3268236402222,1.231167240265151,1
1.528093296360331,0.8137577974723742,2.40250782656855e-07,2.9071983311141615e-14,1.296136826151601,1.334932580842964,0
1.245560594892354,0.7858648647241999,3.063701853946072e-07,3.516365507283021e-14,1.266728547561434,1.295725595254121,0
1.528263941228787,0.6139177903693663,2.180552321896491e-07,1.52272759195968e-13,1.407205207691158,1.161576913296483,0
1.475831050692628,0.802345918270371,1.747485045474198e-07,1.857167298212347e-14,1.309030801904793,1.319988418274733,0
0.8889849097022845,0.8639763673640061,1.144001164416498e-06,1.295389199624699e-12,1.49473452719736,1.159906068080493,1
1.715303816551455,0.8037191726877505,6.345332896086026e-07,4.397631027428063e-13,1.363924922648403,1.235297322454069,0
1.062003299689731,0.8261237102222754,5.173080917624956e-07,3.755594463768083e-13,1.519988257145665,1.155113955634808,1
1.609660652025923,0.8168251182679953,4.302098086464987e-07,1.1011286992257951e-13,1.3214361937796,1.280459237762228,1
1.474724255287544,0.8284972044260149,1.78231955720851e-07,1.7059238632309433e-14,1.315940191294624,1.360332037313443,0
0.9487442443555768,0.8129252950598045,2.580607504192564e-07,2.7090353804469863e-14,1.389564360737553,1.224300122347832,1
1.349667157873536,0.7842518923334281,1.622697562055544e-07,1.134111367215492e-14,1.255051671284468,1.366321710949933,1
1.829094209193755,0.8279499616925907,1.464616031204803e-07,1.484200281102916e-14,1.361098539836064,1.234316005228475,1
0.8458881840911763,0.6616713180183604,1.791719976215993e-06,9.519770014136267e-12,1.414896422703281,1.178458652721884,0
1.72539412954718,0.8256579551049055,3.157836759333458e-07,1.213957164199403e-13,1.388771829691022,1.212470871857401,1
1.172540487380666,0.8161309776173316,9.97843265247456e-07,1.332740180657919e-12,1.377032802424054,1.232032397288922,1
1.085274295733291,0.8317136375699239,2.386773065156703e-07,4.2171369922573856e-14,1.444175689452778,1.165103477194699,1
1.189420077490892,0.8007045084841171,5.440017423183913e-07,1.7484675382672452e-13,1.418380248893466,1.203753555754106,1
0.3276271746764982,0.809556124276524,2.174175043769002e-06,4.0473074052504495e-12,1.397476971678399,1.196571585707112,1
1.081453140618491,0.7895717688299025,3.201446856726661e-07,4.8066922782999135e-14,1.268749873300295,1.410239799159975,0
0.7628740010247964,0.7848987637506458,5.536851274884625e-07,1.4252721087793442e-13,1.180529148658238,1.46549799353699,0
1.039607853710672,0.7784070245890796,4.23879844637506e-07,6.508412532088405e-14,1.221908598595365,1.374241860751634,1
1.040529628192967,0.7866162278882153,4.067721858706469e-07,6.191879847602571e-14,1.279827443310402,1.318457501792857,1
1.439277965114078,0.8226250277096363,2.956693322767053e-07,5.5094130681101846e-14,1.378961803819616,1.217318883208385,1
1.684435503603762,0.8222774404172356,2.72130502276824e-07,5.2076071549918255e-14,1.324857097064614,1.314575519291184,1
